  5.0951300000E-04  3.2342792014E+03  0.0000000000E+00
  5.1980600000E-04  3.2959689878E+03  0.0000000000E+00
  5.3030600000E-04  3.3587973258E+03  0.0000000000E+00
  5.4101900000E-04  3.4227957473E+03  0.0000000000E+00
  5.5194800000E-04  3.4879773577E+03  0.0000000000E+00
  5.6309900000E-04  3.5543392081E+03  0.0000000000E+00
  5.7447400000E-04  3.6219208400E+03  0.0000000000E+00
  5.8607900000E-04  3.6907530502E+03  0.0000000000E+00
  5.9791900000E-04  3.7608242451E+03  0.0000000000E+00
  6.0999800000E-04  3.8322242963E+03  0.0000000000E+00
  6.2232000000E-04  3.9048608419E+03  0.0000000000E+00
  6.3489200000E-04  3.9788421077E+03  0.0000000000E+00
  6.4771800000E-04  4.0541857592E+03  0.0000000000E+00
  6.6080200000E-04  4.1308695639E+03  0.0000000000E+00
  6.7415200000E-04  4.2089325635E+03  0.0000000000E+00
  6.8777000000E-04  4.2884187309E+03  0.0000000000E+00
  7.0166400000E-04  4.3693267954E+03  0.0000000000E+00
  7.1583900000E-04  4.4516768954E+03  0.0000000000E+00
  7.3030000000E-04  4.5355325465E+03  0.0000000000E+00
  7.4505300000E-04  4.6208327211E+03  0.0000000000E+00
  7.6010400000E-04  4.7076907921E+03  0.0000000000E+00
  7.7545900000E-04  4.7960879347E+03  0.0000000000E+00
  7.9112400000E-04  4.8860486516E+03  0.0000000000E+00
  8.0710600000E-04  4.9776030174E+03  0.0000000000E+00
  8.2341000000E-04  5.0707688764E+03  0.0000000000E+00
  8.4004400000E-04  5.1655814710E+03  0.0000000000E+00
  8.5701400000E-04  5.2620129977E+03  0.0000000000E+00
  8.7432700000E-04  5.3601926199E+03  0.0000000000E+00
  8.9199000000E-04  5.4600458276E+03  0.0000000000E+00
  9.1000900000E-04  5.5615914219E+03  0.0000000000E+00
  9.2839300000E-04  5.6649748584E+03  0.0000000000E+00
  9.4714700000E-04  5.7701025906E+03  0.0000000000E+00
  9.6628100000E-04  5.8770153359E+03  0.0000000000E+00
  9.8580100000E-04  5.9857877536E+03  0.0000000000E+00
  1.0057200000E-03  6.0964210318E+03  0.0000000000E+00
  1.0260300000E-03  6.2088492421E+03  0.0000000000E+00
  1.0467600000E-03  6.3232825812E+03  0.0000000000E+00
  1.0679100000E-03  6.4396414005E+03  0.0000000000E+00
  1.0894800000E-03  6.5579047903E+03  0.0000000000E+00
  1.1114900000E-03  6.6781670070E+03  0.0000000000E+00
  1.1339400000E-03  6.8004058743E+03  0.0000000000E+00
  1.1568500000E-03  6.9247139387E+03  0.0000000000E+00
  1.1802200000E-03  7.0509991293E+03  0.0000000000E+00
  1.2040600000E-03  7.1794308117E+03  0.0000000000E+00
  1.2283800000E-03  7.3099031736E+03  0.0000000000E+00
  1.2532000000E-03  7.4425011784E+03  0.0000000000E+00
  1.2785200000E-03  7.5772683469E+03  0.0000000000E+00
  1.3043400000E-03  7.7141779683E+03  0.0000000000E+00
  1.3306900000E-03  7.8532964481E+03  0.0000000000E+00
  1.3575700000E-03  7.9945909806E+03  0.0000000000E+00
  1.3850000000E-03  8.1381411788E+03  0.0000000000E+00
  1.4129800000E-03  8.2839935070E+03  0.0000000000E+00
  1.4415200000E-03  8.4320084515E+03  0.0000000000E+00
  1.4706400000E-03  8.5824258200E+03  0.0000000000E+00
  1.5003500000E-03  8.7350975575E+03  0.0000000000E+00
  1.5306600000E-03  8.8901237438E+03  0.0000000000E+00
  1.5615800000E-03  9.0474319163E+03  0.0000000000E+00
  1.5931300000E-03  9.2072690404E+03  0.0000000000E+00
  1.6253100000E-03  9.3693218226E+03  0.0000000000E+00
  1.6581500000E-03  9.5338914230E+03  0.0000000000E+00
  1.6916400000E-03  9.7008784984E+03  0.0000000000E+00
  1.7258200000E-03  9.8702637100E+03  0.0000000000E+00
  1.7606800000E-03  1.0042133144E+04  0.0000000000E+00
  1.7962500000E-03  1.0216401674E+04  0.0000000000E+00
  1.8325300000E-03  1.0393214893E+04  0.0000000000E+00
  1.8695500000E-03  1.0572476501E+04  0.0000000000E+00
  1.9073200000E-03  1.0754284019E+04  0.0000000000E+00
  1.9458500000E-03  1.0938523865E+04  0.0000000000E+00
  1.9851600000E-03  1.1125348141E+04  0.0000000000E+00
  2.0252600000E-03  1.1314748357E+04  0.0000000000E+00
  2.0661800000E-03  1.1506592222E+04  0.0000000000E+00
  2.1079200000E-03  1.1701034876E+04  0.0000000000E+00
  2.1505000000E-03  1.1897996873E+04  0.0000000000E+00
  2.1939400000E-03  1.2097508940E+04  0.0000000000E+00
  2.2382600000E-03  1.2299476112E+04  0.0000000000E+00
  2.2834800000E-03  1.2504042863E+04  0.0000000000E+00
  2.3296100000E-03  1.2711179809E+04  0.0000000000E+00
  2.3766700000E-03  1.2920907977E+04  0.0000000000E+00
  2.4246800000E-03  1.3132981202E+04  0.0000000000E+00
  2.4736600000E-03  1.3347670400E+04  0.0000000000E+00
  2.5236300000E-03  1.3564851406E+04  0.0000000000E+00
  2.5746100000E-03  1.3784666597E+04  0.0000000000E+00
  2.6266200000E-03  1.4006839371E+04  0.0000000000E+00
  2.6796900000E-03  1.4231410270E+04  0.0000000000E+00
  2.7338200000E-03  1.4458557368E+04  0.0000000000E+00
  2.7890500000E-03  1.4688081778E+04  0.0000000000E+00
  2.8453900000E-03  1.4920064650E+04  0.0000000000E+00
  2.9028700000E-03  1.5154385797E+04  0.0000000000E+00
  2.9615100000E-03  1.5391017887E+04  0.0000000000E+00
  3.0213400000E-03  1.5629979904E+04  0.0000000000E+00
  3.0823700000E-03  1.5871187523E+04  0.0000000000E+00
  3.1446400000E-03  1.6114701638E+04  0.0000000000E+00
  3.2081700000E-03  1.6360479763E+04  0.0000000000E+00
  3.2729800000E-03  1.6608304057E+04  0.0000000000E+00
  3.3390900000E-03  1.6858290920E+04  0.0000000000E+00
  3.4065500000E-03  1.7110354168E+04  0.0000000000E+00
  3.4753700000E-03  1.7364377646E+04  0.0000000000E+00
  3.5455700000E-03  1.7620474053E+04  0.0000000000E+00
  3.6172000000E-03  1.7878346054E+04  0.0000000000E+00
  3.6902700000E-03  1.8138236188E+04  0.0000000000E+00
  3.7648200000E-03  1.8399776700E+04  0.0000000000E+00
  3.8408700000E-03  1.8663064717E+04  0.0000000000E+00
  3.9184600000E-03  1.8927899199E+04  0.0000000000E+00
  3.9976200000E-03  1.9194420175E+04  0.0000000000E+00
  4.0783800000E-03  1.9462362391E+04  0.0000000000E+00
  4.1607700000E-03  1.9731651966E+04  0.0000000000E+00
  4.2448200000E-03  2.0002209662E+04  0.0000000000E+00
  4.3305700000E-03  2.0273995865E+04  0.0000000000E+00
  4.4180600000E-03  2.0546964402E+04  0.0000000000E+00
  4.5073100000E-03  2.0820973722E+04  0.0000000000E+00
  4.5983600000E-03  2.1095738218E+04  0.0000000000E+00
  4.6912500000E-03  2.1371414353E+04  0.0000000000E+00
  4.7860200000E-03  2.1647695703E+04  0.0000000000E+00
  4.8827100000E-03  2.1924493318E+04  0.0000000000E+00
  4.9813400000E-03  2.2201625669E+04  0.0000000000E+00
  5.0819700000E-03  2.2479323910E+04  1.6894976641E-04
  5.1846400000E-03  2.2756988306E+04  1.8409587316E-04
  5.2893700000E-03  2.3034661679E+04  2.0162755646E-04
  5.3962200000E-03  2.3312305592E+04  2.2056018755E-04
  5.5052400000E-03  2.3589567983E+04  2.4142075963E-04
  5.6164500000E-03  2.3866216734E+04  2.6419895725E-04
  5.7299100000E-03  2.4142448547E+04  2.8904465128E-04
  5.8456600000E-03  2.4418111458E+04  3.1702632681E-04
  5.9637500000E-03  2.4692527493E+04  3.4633892874E-04
  6.0842300000E-03  2.4965827975E+04  3.7995784923E-04
  6.2071400000E-03  2.5237825742E+04  4.1632973252E-04
  6.3325300000E-03  2.5508365586E+04  4.5665892633E-04
  6.4604500000E-03  2.5776987371E+04  5.0106845067E-04
  6.5909600000E-03  2.6043845690E+04  5.5070910928E-04
  6.7241100000E-03  2.6308759986E+04  6.0314933212E-04
  6.8599400000E-03  2.6571194439E+04  6.6193041650E-04
  6.9985300000E-03  2.6831050949E+04  7.2679674653E-04
  7.1399000000E-03  2.7088000226E+04  7.9838130828E-04
  7.2841400000E-03  2.7341962381E+04  8.8016368737E-04
  7.4312900000E-03  2.7592665337E+04  9.6671243920E-04
  7.5814100000E-03  2.7839901730E+04  1.0634093429E-03
  7.7345700000E-03  2.8083152476E+04  1.1708624986E-03
  7.8908200000E-03  2.8322485416E+04  1.2884375849E-03
  8.0502200000E-03  2.8557667161E+04  1.4189578509E-03
  8.2128500000E-03  2.8788171419E+04  1.5658584262E-03
  8.3787600000E-03  2.9013698402E+04  1.7298424026E-03
  8.5480200000E-03  2.9234007723E+04  1.9059578102E-03
  8.7207000000E-03  2.9449216090E+04  2.1029887123E-03
  8.8968700000E-03  2.9658336650E+04  2.3239989444E-03
  9.0766000000E-03  2.9861463390E+04  2.5663621587E-03
  9.2599600000E-03  3.0058701225E+04  2.8327753238E-03
  9.4470300000E-03  3.0248653491E+04  3.1406319514E-03
  9.6378600000E-03  3.0432109215E+04  3.4657993455E-03
  9.8325700000E-03  3.0608142847E+04  3.8294863892E-03
  1.0031200000E-02  3.0776339329E+04  4.2297062117E-03
  1.0233800000E-02  3.0936311122E+04  4.6837179598E-03
  1.0440600000E-02  3.1088593537E+04  5.1950356444E-03
  1.0651500000E-02  3.1231947114E+04  5.7469406469E-03
  1.0866700000E-02  3.1366810061E+04  6.3745655865E-03
  1.1086200000E-02  3.1491790892E+04  7.0561493535E-03
  1.1310100000E-02  3.1607026090E+04  7.8086244012E-03
  1.1538600000E-02  3.1712491946E+04  8.6585085865E-03
  1.1771700000E-02  3.1807619315E+04  9.5868262405E-03
  1.2009500000E-02  3.1891659652E+04  1.0658016351E-02
  1.2252100000E-02  3.1965186753E+04  1.1834093053E-02
  1.2499600000E-02  3.2026989278E+04  1.3147947176E-02
  1.2752100000E-02  3.2077189304E+04  1.4598234129E-02
  1.3009800000E-02  3.2115232848E+04  1.6214582553E-02
  1.3272600000E-02  3.2141232352E+04  1.8001911595E-02
  1.3540700000E-02  3.2154162832E+04  2.0024477060E-02
  1.3814200000E-02  3.2153673695E+04  2.2202009503E-02
  1.4093300000E-02  3.2140596734E+04  2.4700287654E-02
  1.4378000000E-02  3.2113405658E+04  2.7492009346E-02
  1.4668500000E-02  3.2072450554E+04  3.0591640684E-02
  1.4964800000E-02  3.2018166861E+04  3.4031521409E-02
  1.5267100000E-02  3.1949448890E+04  3.7852354634E-02
  1.5575500000E-02  3.1866457036E+04  4.2070707643E-02
  1.5890200000E-02  3.1769057416E+04  4.6945466952E-02
  1.6211200000E-02  3.1656728653E+04  5.2230193003E-02
  1.6538600000E-02  3.1528641704E+04  5.8115076032E-02
  1.6872800000E-02  3.1385016230E+04  6.4707094451E-02
  1.7213600000E-02  3.1224982853E+04  7.1993918714E-02
  1.7561300000E-02  3.1049113181E+04  8.0216018189E-02
  1.7916100000E-02  3.0857804792E+04  8.9204947931E-02
  1.8278000000E-02  3.0649542159E+04  9.9302674353E-02
  1.8647300000E-02  3.0425433279E+04  1.1053744120E-01
  1.9024000000E-02  3.0185596344E+04  1.2308170993E-01
  1.9408300000E-02  2.9929949818E+04  1.3727815190E-01
  1.9800400000E-02  2.9659503944E+04  1.5280252159E-01
  2.0200300000E-02  2.9373369369E+04  1.6988517817E-01
