  5.0951300000E-04  3.2342792014E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.1980600000E-04  3.2959689878E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.3030600000E-04  3.3587973258E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.4101900000E-04  3.4227957473E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.5194800000E-04  3.4879773577E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.6309900000E-04  3.5543392081E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.7447400000E-04  3.6219208400E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.8607900000E-04  3.6907530502E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.9791900000E-04  3.7608242451E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  6.0999800000E-04  3.8322242963E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  6.2232000000E-04  3.9048608419E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  6.3489200000E-04  3.9788421077E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  6.4771800000E-04  4.0541857592E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  6.6080200000E-04  4.1308695639E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  6.7415200000E-04  4.2089325635E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  6.8777000000E-04  4.2884187309E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  7.0166400000E-04  4.3693267954E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  7.1583900000E-04  4.4516768954E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  7.3030000000E-04  4.5355325465E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  7.4505300000E-04  4.6208327211E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  7.6010400000E-04  4.7076907921E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  7.7545900000E-04  4.7960879347E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  7.9112400000E-04  4.8860486516E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  8.0710600000E-04  4.9776030174E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  8.2341000000E-04  5.0707688764E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  8.4004400000E-04  5.1655814710E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  8.5701400000E-04  5.2620129977E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  8.7432700000E-04  5.3601926199E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  8.9199000000E-04  5.4600458276E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  9.1000900000E-04  5.5615914219E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  9.2839300000E-04  5.6649748584E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  9.4714700000E-04  5.7701025906E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  9.6628100000E-04  5.8770153359E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  9.8580100000E-04  5.9857877536E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.0057200000E-03  6.0964210318E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.0260300000E-03  6.2088492421E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.0467600000E-03  6.3232825812E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.0679100000E-03  6.4396414005E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.0894800000E-03  6.5579047903E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.1114900000E-03  6.6781670070E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.1339400000E-03  6.8004058743E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.1568500000E-03  6.9247139387E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.1802200000E-03  7.0509991293E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.2040600000E-03  7.1794308117E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.2283800000E-03  7.3099031736E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.2532000000E-03  7.4425011784E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.2785200000E-03  7.5772683469E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.3043400000E-03  7.7141779683E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.3306900000E-03  7.8532964481E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.3575700000E-03  7.9945909806E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.3850000000E-03  8.1381411788E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.4129800000E-03  8.2839935070E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.4415200000E-03  8.4320084515E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.4706400000E-03  8.5824258200E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.5003500000E-03  8.7350975575E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.5306600000E-03  8.8901237438E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.5615800000E-03  9.0474319163E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.5931300000E-03  9.2072690404E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.6253100000E-03  9.3693218226E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.6581500000E-03  9.5338914230E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.6916400000E-03  9.7008784984E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.7258200000E-03  9.8702637100E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.7606800000E-03  1.0042133144E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.7962500000E-03  1.0216401674E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.8325300000E-03  1.0393214893E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.8695500000E-03  1.0572476501E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.9073200000E-03  1.0754284019E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.9458500000E-03  1.0938523865E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.9851600000E-03  1.1125348141E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.0252600000E-03  1.1314748357E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.0661800000E-03  1.1506592222E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.1079200000E-03  1.1701034876E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.1505000000E-03  1.1897996873E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.1939400000E-03  1.2097508940E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.2382600000E-03  1.2299476112E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.2834800000E-03  1.2504042863E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.3296100000E-03  1.2711179809E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.3766700000E-03  1.2920907977E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.4246800000E-03  1.3132981202E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.4736600000E-03  1.3347670400E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.5236300000E-03  1.3564851406E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.5746100000E-03  1.3784666597E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.6266200000E-03  1.4006839371E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
