  0.1218589568E-04  0.4064618683E+02
  0.1230836551E-04  0.4103284454E+02
  0.1243206680E-04  0.4142318726E+02
  0.1255701227E-04  0.4181723785E+02
  0.1268321103E-04  0.4221503067E+02
  0.1281068035E-04  0.4261661911E+02
  0.1293943023E-04  0.4302202988E+02
  0.1306947343E-04  0.4343128204E+02
  0.1320082265E-04  0.4384443283E+02
  0.1333349428E-04  0.4426151657E+02
  0.1346749741E-04  0.4468256378E+02
  0.1360284841E-04  0.4510762787E+02
  0.1373955911E-04  0.4553672409E+02
  0.1387764405E-04  0.4596990585E+02
  0.1401711688E-04  0.4640720367E+02
  0.1415799125E-04  0.4684866714E+02
  0.1430028169E-04  0.4729433060E+02
  0.1444400095E-04  0.4774422836E+02
  0.1458916631E-04  0.4819840622E+02
  0.1473578959E-04  0.4865690613E+02
  0.1488388716E-04  0.4911977005E+02
  0.1503347175E-04  0.4958702850E+02
  0.1518456065E-04  0.5005873871E+02
  0.1533716932E-04  0.5053493881E+02
  0.1549131048E-04  0.5101566315E+02
  0.1564699960E-04  0.5150096130E+02
  0.1580425487E-04  0.5199087906E+02
  0.1596308903E-04  0.5248543930E+02
  0.1612352207E-04  0.5298472595E+02
  0.1628556674E-04  0.5348875427E+02
  0.1644923941E-04  0.5399758148E+02
  0.1661455644E-04  0.5451123810E+02
  0.1678153603E-04  0.5502978897E+02
  0.1695019273E-04  0.5555327225E+02
  0.1712054473E-04  0.5608172226E+02
  0.1729261021E-04  0.5661521912E+02
  0.1746640191E-04  0.5715378189E+02
  0.1764194349E-04  0.5769746399E+02
  0.1781924766E-04  0.5824632645E+02
  0.1799833444E-04  0.5880039597E+02
  0.1817922021E-04  0.5935974884E+02
  0.1836192496E-04  0.5992441177E+02
  0.1854646507E-04  0.6049445724E+02
  0.1873285873E-04  0.6106990814E+02
  0.1892112778E-04  0.6165084457E+02
  0.1911128857E-04  0.6223731232E+02
  0.1930336111E-04  0.6282935333E+02
  0.1949736361E-04  0.6342702103E+02
  0.1969331424E-04  0.6403036499E+02
  0.1989123484E-04  0.6463947296E+02
  0.2009114542E-04  0.6525435638E+02
  0.2029306415E-04  0.6587509155E+02
  0.2049701288E-04  0.6650173187E+02
  0.2070301161E-04  0.6713433838E+02
  0.2091108036E-04  0.6777295685E+02
  0.2112124093E-04  0.6841764832E+02
  0.2133351154E-04  0.6906847382E+02
  0.2154791764E-04  0.6972548676E+02
  0.2176447742E-04  0.7038874054E+02
  0.2198321636E-04  0.7105831909E+02
  0.2220415081E-04  0.7173426819E+02
  0.2242730625E-04  0.7241664124E+02
  0.2265270268E-04  0.7310549164E+02
  0.2288036558E-04  0.7380091095E+02
  0.2311031858E-04  0.7450293732E+02
  0.2334258170E-04  0.7521164703E+02
  0.2357717858E-04  0.7592708588E+02
  0.2381413287E-04  0.7664934540E+02
  0.2405346822E-04  0.7737845612E+02
  0.2429521010E-04  0.7811450958E+02
  0.2453937850E-04  0.7885755157E+02
  0.2478600618E-04  0.7960769653E+02
  0.2503510950E-04  0.8036495209E+02
  0.2528671757E-04  0.8112940979E+02
  0.2554085222E-04  0.8190113831E+02
  0.2579754073E-04  0.8268020630E+02
  0.2605681038E-04  0.8346669006E+02
  0.2631868665E-04  0.8426063538E+02
  0.2658319499E-04  0.8506215668E+02
  0.2685035906E-04  0.8587129211E+02
  0.2712020796E-04  0.8668811035E+02
  0.2739277079E-04  0.8751271820E+02
  0.2766807484E-04  0.8834515381E+02
  0.2794614193E-04  0.8918551636E+02
  0.2822700662E-04  0.9003386688E+02
  0.2851069075E-04  0.9089027405E+02
  0.2879723070E-04  0.9175485992E+02
  0.2908664646E-04  0.9262763977E+02
  0.2937897261E-04  0.9350872803E+02
  0.2967423461E-04  0.9439819336E+02
  0.2997246702E-04  0.9529611969E+02
  0.3027369530E-04  0.9620257568E+02
  0.3057795038E-04  0.9711766815E+02
  0.3088526501E-04  0.9804145813E+02
  0.3119566463E-04  0.9897402191E+02
  0.3150918928E-04  0.9991547394E+02
  0.3182586079E-04  0.1008658676E+03
  0.3214571916E-04  0.1018253021E+03
  0.3246878623E-04  0.1027938538E+03
  0.3279510202E-04  0.1037716141E+03
