  5.0284358440E-04  1.3609724823E+03 -2.2710861417E-06  2.5789161315E-12 -2.2710861417E-06  2.5789161315E-12
  5.0789728990E-04  1.3736413647E+03 -2.3169567256E-06  2.6841442341E-12 -2.3169567256E-06  2.6841442341E-12
  5.1300175260E-04  1.3864236495E+03 -2.3637533380E-06  2.7936649215E-12 -2.3637533380E-06  2.7936649215E-12
  5.1815743790E-04  1.3993197016E+03 -2.4114942549E-06  2.9076522708E-12 -2.4114942549E-06  2.9076522708E-12
  5.2336498630E-04  1.4123311091E+03 -2.4601997106E-06  3.0262913080E-12 -2.4601997106E-06  3.0262913080E-12
  5.2862492160E-04  1.4254587248E+03 -2.5098892143E-06  3.1497719341E-12 -2.5098892143E-06  3.1497719341E-12
  5.3393765120E-04  1.4387031608E+03 -2.5605815034E-06  3.2782888179E-12 -2.5605815034E-06  3.2782888179E-12
  5.3930387370E-04  1.4520657592E+03 -2.6122984403E-06  3.4120515706E-12 -2.6122984403E-06  3.4120515706E-12
  5.4472393820E-04  1.4655472528E+03 -2.6650588896E-06  3.5512694424E-12 -2.6650588896E-06  3.5512694424E-12
  5.5019848510E-04  1.4791482506E+03 -2.7188848852E-06  3.6961675095E-12 -2.7188848852E-06  3.6961675095E-12
  5.5572809650E-04  1.4928703407E+03 -2.7737982893E-06  3.8469784749E-12 -2.7737982893E-06  3.8469784749E-12
  5.6131323800E-04  1.5067141330E+03 -2.8298201823E-06  4.0039411321E-12 -2.8298201823E-06  4.0039411321E-12
  5.6695449170E-04  1.5206802385E+03 -2.8869731822E-06  4.1673070774E-12 -2.8869731822E-06  4.1673070774E-12
  5.7265249780E-04  1.5347704873E+03 -2.9452809080E-06  4.3373398136E-12 -2.9452809080E-06  4.3373398136E-12
  5.7840772210E-04  1.5489851232E+03 -3.0047656011E-06  4.5143081587E-12 -3.0047656011E-06  4.5143081587E-12
  5.8422097940E-04  1.5633259792E+03 -3.0654535311E-06  4.6985026758E-12 -3.0654535311E-06  4.6985026758E-12
  5.9009250250E-04  1.5777932975E+03 -3.1273653201E-06  4.8902069227E-12 -3.1273653201E-06  4.8902069227E-12
  5.9602304830E-04  1.5923876898E+03 -3.1905274790E-06  5.0897327970E-12 -3.1905274790E-06  5.0897327970E-12
  6.0201314050E-04  1.6071109853E+03 -3.2549645058E-06  5.2973969669E-12 -3.2549645058E-06  5.2973969669E-12
  6.0806347760E-04  1.6219640410E+03 -3.3207032210E-06  5.5135349410E-12 -3.3207032210E-06  5.5135349410E-12
  6.1417464170E-04  1.6369475877E+03 -3.3877696589E-06  5.7384916308E-12 -3.3877696589E-06  5.7384916308E-12
  6.2034715670E-04  1.6520627235E+03 -3.4561896569E-06  5.9726234722E-12 -3.4561896569E-06  5.9726234722E-12
  6.2658172100E-04  1.6673109143E+03 -3.5259914498E-06  6.2163078521E-12 -3.5259914498E-06  6.2163078521E-12
  6.3287897500E-04  1.6826928922E+03 -3.5972031305E-06  6.4699351812E-12 -3.5972031305E-06  6.4699351812E-12
  6.3923950070E-04  1.6982093902E+03 -3.6698526200E-06  6.7339091264E-12 -3.6698526200E-06  6.7339091264E-12
  6.4566399670E-04  1.7138621161E+03 -3.7439696712E-06  7.0086544494E-12 -3.7439696712E-06  7.0086544494E-12
  6.5215298670E-04  1.7296511931E+03 -3.8195825281E-06  7.2946053447E-12 -3.8195825281E-06  7.2946053447E-12
  6.5870722760E-04  1.7455788170E+03 -3.8967226594E-06  7.5922237421E-12 -3.8967226594E-06  7.5922237421E-12
  6.6532753410E-04  1.7616454780E+03 -3.9754228070E-06  7.9019932471E-12 -3.9754228070E-06  7.9019932471E-12
  6.7201396450E-04  1.7778519069E+03 -4.0557072038E-06  8.2243804615E-12 -4.0557072038E-06  8.2243804615E-12
  6.7876797400E-04  1.7942000567E+03 -4.1376173721E-06  8.5599387590E-12 -4.1376173721E-06  8.5599387590E-12
  6.8558956260E-04  1.8106899295E+03 -4.2211778654E-06  8.9091712855E-12 -4.2211778654E-06  8.9091712855E-12
  6.9248001090E-04  1.8273242081E+03 -4.3064294059E-06  9.2726671141E-12 -4.3064294059E-06  9.2726671141E-12
  6.9943937710E-04  1.8441020397E+03 -4.3933982480E-06  9.6509740826E-12 -4.3933982480E-06  9.6509740826E-12
  7.0646899990E-04  1.8610264761E+03 -4.4821271728E-06  1.0044731997E-11 -4.4821271728E-06  1.0044731997E-11
  7.1356899570E-04  1.8780972724E+03 -4.5726442376E-06  1.0454537662E-11 -4.5726442376E-06  1.0454537662E-11
  7.2074064520E-04  1.8953163815E+03 -4.6649928912E-06  1.0881079337E-11 -4.6649928912E-06  1.0881079337E-11
  7.2798400650E-04  1.9126841705E+03 -4.7592015331E-06  1.1324999616E-11 -4.7592015331E-06  1.1324999616E-11
  7.3530053490E-04  1.9302025923E+03 -4.8553173145E-06  1.1787053112E-11 -4.8553173145E-06  1.1787053112E-11
  7.4269023030E-04  1.9478725009E+03 -4.9533690266E-06  1.2267932357E-11 -4.9533690266E-06  1.2267932357E-11
  7.5015460610E-04  1.9656953612E+03 -5.0534061319E-06  1.2768456767E-11 -5.0534061319E-06  1.2768456767E-11
  7.5769360410E-04  1.9836712953E+03 -5.1554578188E-06  1.3289372661E-11 -5.1554578188E-06  1.3289372661E-11
  7.6530867950E-04  2.0018029892E+03 -5.2595743376E-06  1.3831561107E-11 -5.2595743376E-06  1.3831561107E-11
  7.7299994880E-04  2.0200901987E+03 -5.3657884605E-06  1.4395842902E-11 -5.3657884605E-06  1.4395842902E-11
  7.8076892530E-04  2.0385359750E+03 -5.4741529154E-06  1.4983175071E-11 -5.4741529154E-06  1.4983175071E-11
  7.8861566730E-04  2.0571392190E+03 -5.5847009915E-06  1.5594442582E-11 -5.5847009915E-06  1.5594442582E-11
  7.9654151340E-04  2.0759033506E+03 -5.6974846448E-06  1.6230665639E-11 -5.6974846448E-06  1.6230665639E-11
  8.0454669660E-04  2.0948281239E+03 -5.8125409534E-06  1.6892816167E-11 -5.8125409534E-06  1.6892816167E-11
  8.1263273020E-04  2.1139162238E+03 -5.9299261451E-06  1.7582012043E-11 -5.9299261451E-06  1.7582012043E-11
  8.2079961430E-04  2.1331671643E+03 -6.0496753722E-06  1.8299286054E-11 -6.0496753722E-06  1.8299286054E-11
  8.2904892040E-04  2.1525836295E+03 -6.1718475272E-06  1.9045850949E-11 -6.1718475272E-06  1.9045850949E-11
  8.3738082320E-04  2.1721661082E+03 -6.2964817913E-06  1.9822841474E-11 -6.2964817913E-06  1.9822841474E-11
  8.4579689430E-04  2.1919165524E+03 -6.4236390281E-06  2.0631569182E-11 -6.4236390281E-06  2.0631569182E-11
  8.5429742470E-04  2.2118364282E+03 -6.5533617825E-06  2.1473275326E-11 -6.5533617825E-06  2.1473275326E-11
  8.6288311290E-04  2.2319259796E+03 -6.6856994707E-06  2.2349288707E-11 -6.6856994707E-06  2.2349288707E-11
  8.7155535580E-04  2.2521871594E+03 -6.8207132532E-06  2.3261064641E-11 -6.8207132532E-06  2.3261064641E-11
  8.8031444470E-04  2.2726206997E+03 -6.9584480825E-06  2.4209999858E-11 -6.9584480825E-06  2.4209999858E-11
  8.8916195090E-04  2.2932302624E+03 -7.0989699308E-06  2.5197687039E-11 -7.0989699308E-06  2.5197687039E-11
  8.9809793280E-04  2.3140136506E+03 -7.2423217873E-06  2.6225612435E-11 -7.2423217873E-06  2.6225612435E-11
  9.0712425300E-04  2.3349759922E+03 -7.3885764794E-06  2.7295531196E-11 -7.3885764794E-06  2.7295531196E-11
  9.1624073680E-04  2.3561155763E+03 -7.5377749604E-06  2.8409025677E-11 -7.5377749604E-06  2.8409025677E-11
  9.2544930520E-04  2.3774360666E+03 -7.6899933196E-06  2.9567998627E-11 -7.6899933196E-06  2.9567998627E-11
  9.3474995810E-04  2.3989369744E+03 -7.8452771299E-06  3.0774186622E-11 -7.8452771299E-06  3.0774186622E-11
  9.4414455820E-04  2.4206217165E+03 -8.0037039857E-06  3.2029638746E-11 -8.0037039857E-06  3.2029638746E-11
  9.5363322180E-04  2.4424895619E+03 -8.1653233115E-06  3.3336252391E-11 -8.1653233115E-06  3.3336252391E-11
  9.6321757880E-04  2.4645449056E+03 -8.3302112494E-06  3.4696209730E-11 -8.3302112494E-06  3.4696209730E-11
  9.7289786210E-04  2.4867860366E+03 -8.4984211493E-06  3.6111581015E-11 -8.4984211493E-06  3.6111581015E-11
  9.8267581780E-04  2.5092168618E+03 -8.6700337093E-06  3.7584742260E-11 -8.6700337093E-06  3.7584742260E-11
  9.9255156240E-04  2.5318364052E+03 -8.8451023190E-06  3.9117917517E-11 -8.8451023190E-06  3.9117917517E-11
