  1.0067147380E-04  1.3179734217E+03  0.0000000000E+00
  1.0270516210E-04  1.3419958510E+03  0.0000000000E+00
  1.0477994510E-04  1.3664578491E+03  0.0000000000E+00
  1.0689663760E-04  1.3913674708E+03  0.0000000000E+00
  1.0905612000E-04  1.4167332619E+03  0.0000000000E+00
  1.1125919260E-04  1.4425630343E+03  0.0000000000E+00
  1.1350677960E-04  1.4688661879E+03  0.0000000000E+00
  1.1579976130E-04  1.4956507785E+03  0.0000000000E+00
  1.1813907620E-04  1.5229262060E+03  0.0000000000E+00
  1.2052564130E-04  1.5507015032E+03  0.0000000000E+00
  1.2296040950E-04  1.5789859470E+03  0.0000000000E+00
  1.2544437780E-04  1.6077889372E+03  0.0000000000E+00
  1.2797852100E-04  1.6371203606E+03  0.0000000000E+00
  1.3056385800E-04  1.6669896172E+03  0.0000000000E+00
  1.3320142170E-04  1.6974074487E+03  0.0000000000E+00
  1.3589226000E-04  1.7283833759E+03  0.0000000000E+00
  1.3863750790E-04  1.7599288747E+03  0.0000000000E+00
  1.4143815500E-04  1.7920530989E+03  0.0000000000E+00
  1.4429539440E-04  1.8247677674E+03  0.0000000000E+00
  1.4721036130E-04  1.8580838659E+03  0.0000000000E+00
  1.5018419070E-04  1.8920125032E+03  0.0000000000E+00
  1.5321811950E-04  1.9265657643E+03  0.0000000000E+00
  1.5631332640E-04  1.9617546348E+03  0.0000000000E+00
  1.5947106290E-04  1.9975914445E+03  0.0000000000E+00
  1.6269259500E-04  2.0340881544E+03  0.0000000000E+00
  1.6597920330E-04  2.0712577051E+03  0.0000000000E+00
  1.6933218280E-04  2.1091123034E+03  0.0000000000E+00
  1.7275291610E-04  2.1476651323E+03  0.0000000000E+00
  1.7624277100E-04  2.1869296183E+03  0.0000000000E+00
  1.7980312990E-04  2.2269187023E+03  0.0000000000E+00
  1.8343540430E-04  2.2676465441E+03  0.0000000000E+00
  1.8714103500E-04  2.3091268145E+03  0.0000000000E+00
  1.9092153520E-04  2.3513741621E+03  0.0000000000E+00
  1.9477838940E-04  2.3944027468E+03  0.0000000000E+00
  1.9871318360E-04  2.4382279494E+03  0.0000000000E+00
  2.0272746040E-04  2.4828646615E+03  0.0000000000E+00
  2.0682280590E-04  2.5283280199E+03  0.0000000000E+00
  2.1100092270E-04  2.5746351143E+03  0.0000000000E+00
  2.1526341150E-04  2.6218003496E+03  0.0000000000E+00
  2.1961200400E-04  2.6698415463E+03  0.0000000000E+00
  2.2404846100E-04  2.7187745743E+03  0.0000000000E+00
  2.2857460140E-04  2.7686174992E+03  0.0000000000E+00
  2.3319211320E-04  2.8193864338E+03  0.0000000000E+00
  2.3790288830E-04  2.8711004217E+03  0.0000000000E+00
  2.4270884750E-04  2.9237772847E+03  0.0000000000E+00
  2.4761189710E-04  2.9774353315E+03  0.0000000000E+00
  2.5261397240E-04  3.0320928737E+03  0.0000000000E+00
  2.5771709620E-04  3.0877704191E+03  0.0000000000E+00
  2.6292333500E-04  3.1444870092E+03  0.0000000000E+00
  2.6823472580E-04  3.2022631528E+03  0.0000000000E+00
  2.7365342250E-04  3.2611191125E+03  0.0000000000E+00
  2.7918157870E-04  3.3210751510E+03  0.0000000000E+00
  2.8482143530E-04  3.3821534859E+03  0.0000000000E+00
  2.9057517530E-04  3.4443743790E+03  0.0000000000E+00
  2.9644524330E-04  3.5077617577E+03  0.0000000000E+00
  3.0243385120E-04  3.5723373487E+03  0.0000000000E+00
  3.0854341460E-04  3.6381236137E+03  0.0000000000E+00
  3.1477640730E-04  3.7051442323E+03  0.0000000000E+00
  3.2113530320E-04  3.7734226430E+03  0.0000000000E+00
  3.2762266350E-04  3.8429844805E+03  0.0000000000E+00
  3.3424104910E-04  3.9138524474E+03  0.0000000000E+00
  3.4099316690E-04  3.9860529122E+03  0.0000000000E+00
  3.4788169430E-04  4.0596119975E+03  0.0000000000E+00
  3.5490936720E-04  4.1345541169E+03  0.0000000000E+00
  3.6207900850E-04  4.2109068560E+03  0.0000000000E+00
  3.6939347050E-04  4.2886956083E+03  0.0000000000E+00
  3.7685580900E-04  4.3679511324E+03  0.0000000000E+00
  3.8446878900E-04  4.4486973537E+03  0.0000000000E+00
  3.9223555360E-04  4.5309630819E+03  0.0000000000E+00
  4.0015924610E-04  4.6147785885E+03  0.0000000000E+00
  4.0824298050E-04  4.7001712179E+03  0.0000000000E+00
  4.1649004560E-04  4.7871707547E+03  0.0000000000E+00
  4.2490367200E-04  4.8758074715E+03  0.0000000000E+00
  4.3348726470E-04  4.9661101756E+03  0.0000000000E+00
  4.4224428710E-04  5.0581096287E+03  0.0000000000E+00
  4.5117823170E-04  5.1518370812E+03  0.0000000000E+00
  4.6029262010E-04  5.2473242705E+03  0.0000000000E+00
  4.6959114840E-04  5.3446004922E+03  0.0000000000E+00
  4.7907748380E-04  5.4436984608E+03  0.0000000000E+00
  4.8875552600E-04  5.5446499147E+03  0.0000000000E+00
  4.9862900050E-04  5.6474856154E+03  0.0000000000E+00
  5.0870201080E-04  5.7522402283E+03  0.0000000000E+00
  5.1897839880E-04  5.8589415870E+03  0.0000000000E+00
  5.2946247160E-04  5.9676263119E+03  0.0000000000E+00
  5.4015830390E-04  6.0783246744E+03  0.0000000000E+00
