    0.25000E-02    0.47758E+05    0.19195E+04    0.00000E+00
    0.75000E-02    0.61944E+05    0.13844E+05    0.00000E+00
    0.12500E-01    0.71321E+05    0.23580E+05    0.00000E+00
    0.17500E-01    0.72972E+05    0.27302E+05    0.00000E+00
    0.22500E-01    0.69347E+05    0.27438E+05    0.00000E+00
    0.27500E-01    0.62971E+05    0.25563E+05    0.00000E+00
    0.32500E-01    0.55810E+05    0.22881E+05    0.00000E+00
    0.37500E-01    0.49155E+05    0.20127E+05    0.00000E+00
    0.42500E-01    0.43649E+05    0.17721E+05    0.00000E+00
    0.47500E-01    0.39410E+05    0.15809E+05    0.00000E+00
    0.52500E-01    0.36289E+05    0.14318E+05    0.00000E+00
    0.57500E-01    0.33914E+05    0.13151E+05    0.00000E+00
    0.62500E-01    0.31924E+05    0.12133E+05    0.00000E+00
    0.67500E-01    0.30019E+05    0.11179E+05    0.00000E+00
    0.72500E-01    0.28024E+05    0.10234E+05    0.00000E+00
    0.77500E-01    0.25905E+05    0.93062E+04    0.00000E+00
    0.82500E-01    0.23736E+05    0.84301E+04    0.00000E+00
    0.87500E-01    0.21648E+05    0.76488E+04    0.00000E+00
    0.92500E-01    0.19754E+05    0.69590E+04    0.00000E+00
    0.97500E-01    0.18123E+05    0.63554E+04    0.00000E+00
    0.10250E+00    0.16792E+05    0.58338E+04    0.00000E+00
    0.10750E+00    0.15745E+05    0.53599E+04    0.00000E+00
    0.11250E+00    0.14935E+05    0.49286E+04    0.00000E+00
    0.11750E+00    0.14284E+05    0.45462E+04    0.00000E+00
    0.12250E+00    0.13710E+05    0.42046E+04    0.00000E+00
    0.12750E+00    0.13152E+05    0.38900E+04    0.00000E+00
    0.13250E+00    0.12575E+05    0.36077E+04    0.00000E+00
    0.13750E+00    0.11979E+05    0.33626E+04    0.00000E+00
    0.14250E+00    0.11368E+05    0.31474E+04    0.00000E+00
    0.14750E+00    0.10764E+05    0.29578E+04    0.00000E+00
    0.15250E+00    0.10193E+05    0.27944E+04    0.00000E+00
    0.15750E+00    0.96707E+04    0.26516E+04    0.00000E+00
    0.16250E+00    0.92125E+04    0.25130E+04    0.00000E+00
    0.16750E+00    0.88110E+04    0.23577E+04    0.00000E+00
    0.17250E+00    0.84548E+04    0.21742E+04    0.00000E+00
    0.17750E+00    0.81387E+04    0.19757E+04    0.00000E+00
    0.18250E+00    0.78510E+04    0.17853E+04    0.00000E+00
    0.18750E+00    0.75802E+04    0.16101E+04    0.00000E+00
    0.19250E+00    0.73159E+04    0.14565E+04    0.00000E+00
    0.19750E+00    0.70543E+04    0.13273E+04    0.00000E+00
    0.20250E+00    0.67924E+04    0.12216E+04    0.00000E+00
    0.20750E+00    0.65378E+04    0.11401E+04    0.00000E+00
    0.21250E+00    0.62969E+04    0.10784E+04    0.00000E+00
    0.21750E+00    0.60657E+04    0.10215E+04    0.00000E+00
    0.22250E+00    0.58469E+04    0.95816E+03    0.00000E+00
    0.22750E+00    0.56387E+04    0.88325E+03    0.00000E+00
    0.23250E+00    0.54400E+04    0.79177E+03    0.00000E+00
    0.23750E+00    0.52497E+04    0.69172E+03    0.00000E+00
    0.24250E+00    0.50651E+04    0.59117E+03    0.00000E+00
    0.24750E+00    0.48846E+04    0.48798E+03    0.00000E+00
    0.25250E+00    0.47094E+04    0.39194E+03    0.00000E+00
    0.25750E+00    0.45426E+04    0.30622E+03    0.00000E+00
    0.26250E+00    0.43815E+04    0.22815E+03    0.00000E+00
    0.26750E+00    0.42264E+04    0.16268E+03    0.00000E+00
    0.27250E+00    0.40757E+04    0.10794E+03    0.00000E+00
    0.27750E+00    0.39280E+04    0.64046E+02    0.00000E+00
    0.28250E+00    0.37728E+04    0.26852E+02    0.00000E+00
    0.28750E+00    0.35998E+04   -0.23191E+02    0.00000E+00
    0.29250E+00    0.34008E+04   -0.75683E+02    0.00000E+00
    0.29750E+00    0.27509E+04   -0.51560E+03    0.00000E+00
    0.30250E+00    0.51529E+03    0.45339E+03    0.00000E+00
    0.30750E+00    0.10115E+03    0.39846E+02    0.00000E+00
    0.31250E+00    0.42121E+02    0.19708E+02    0.00000E+00
    0.31750E+00    0.94240E+01    0.49737E+00    0.00000E+00
    0.32250E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.32750E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.33250E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.33750E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.34250E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.34750E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.35250E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.35750E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.36250E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.36750E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.37250E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.37750E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.38250E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.38750E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.39250E+00    0.00000E+00    0.00000E+00    0.00000E+00
