    0.25000E-02    0.49110E+05    0.18150E+04    0.00000E+00
    0.75000E-02    0.61481E+05    0.12731E+05    0.00000E+00
    0.12500E-01    0.70211E+05    0.21781E+05    0.00000E+00
    0.17500E-01    0.71929E+05    0.25314E+05    0.00000E+00
    0.22500E-01    0.68606E+05    0.25519E+05    0.00000E+00
    0.27500E-01    0.62555E+05    0.23863E+05    0.00000E+00
    0.32500E-01    0.55656E+05    0.21456E+05    0.00000E+00
    0.37500E-01    0.49167E+05    0.19019E+05    0.00000E+00
    0.42500E-01    0.43732E+05    0.16892E+05    0.00000E+00
    0.47500E-01    0.39506E+05    0.15182E+05    0.00000E+00
    0.52500E-01    0.36350E+05    0.13844E+05    0.00000E+00
    0.57500E-01    0.33926E+05    0.12780E+05    0.00000E+00
    0.62500E-01    0.31900E+05    0.11852E+05    0.00000E+00
    0.67500E-01    0.29978E+05    0.10969E+05    0.00000E+00
    0.72500E-01    0.27991E+05    0.10087E+05    0.00000E+00
    0.77500E-01    0.25893E+05    0.92072E+04    0.00000E+00
    0.82500E-01    0.23741E+05    0.83528E+04    0.00000E+00
    0.87500E-01    0.21662E+05    0.75646E+04    0.00000E+00
    0.92500E-01    0.19769E+05    0.68642E+04    0.00000E+00
    0.97500E-01    0.18141E+05    0.62489E+04    0.00000E+00
    0.10250E+00    0.16813E+05    0.57310E+04    0.00000E+00
    0.10750E+00    0.15771E+05    0.52896E+04    0.00000E+00
    0.11250E+00    0.14960E+05    0.48977E+04    0.00000E+00
    0.11750E+00    0.14305E+05    0.45495E+04    0.00000E+00
    0.12250E+00    0.13727E+05    0.42289E+04    0.00000E+00
    0.12750E+00    0.13165E+05    0.39224E+04    0.00000E+00
    0.13250E+00    0.12589E+05    0.36379E+04    0.00000E+00
    0.13750E+00    0.11993E+05    0.33843E+04    0.00000E+00
    0.14250E+00    0.11384E+05    0.31625E+04    0.00000E+00
    0.14750E+00    0.10781E+05    0.29651E+04    0.00000E+00
    0.15250E+00    0.10205E+05    0.27866E+04    0.00000E+00
    0.15750E+00    0.96805E+04    0.26294E+04    0.00000E+00
    0.16250E+00    0.92179E+04    0.24817E+04    0.00000E+00
    0.16750E+00    0.88148E+04    0.23258E+04    0.00000E+00
    0.17250E+00    0.84608E+04    0.21547E+04    0.00000E+00
    0.17750E+00    0.81451E+04    0.19750E+04    0.00000E+00
    0.18250E+00    0.78562E+04    0.17988E+04    0.00000E+00
    0.18750E+00    0.75828E+04    0.16340E+04    0.00000E+00
    0.19250E+00    0.73165E+04    0.14851E+04    0.00000E+00
    0.19750E+00    0.70531E+04    0.13556E+04    0.00000E+00
    0.20250E+00    0.67924E+04    0.12476E+04    0.00000E+00
    0.20750E+00    0.65390E+04    0.11593E+04    0.00000E+00
    0.21250E+00    0.62971E+04    0.10872E+04    0.00000E+00
    0.21750E+00    0.60655E+04    0.10240E+04    0.00000E+00
    0.22250E+00    0.58436E+04    0.95928E+03    0.00000E+00
    0.22750E+00    0.56315E+04    0.88906E+03    0.00000E+00
    0.23250E+00    0.54288E+04    0.80956E+03    0.00000E+00
    0.23750E+00    0.52350E+04    0.71924E+03    0.00000E+00
    0.24250E+00    0.50482E+04    0.62269E+03    0.00000E+00
    0.24750E+00    0.48668E+04    0.52396E+03    0.00000E+00
    0.25250E+00    0.46912E+04    0.43035E+03    0.00000E+00
    0.25750E+00    0.45220E+04    0.34732E+03    0.00000E+00
    0.26250E+00    0.43586E+04    0.27657E+03    0.00000E+00
    0.26750E+00    0.42006E+04    0.21877E+03    0.00000E+00
    0.27250E+00    0.40484E+04    0.17076E+03    0.00000E+00
    0.27750E+00    0.39017E+04    0.13206E+03    0.00000E+00
    0.28250E+00    0.37447E+04    0.94519E+02    0.00000E+00
    0.28750E+00    0.35614E+04    0.44797E+02    0.00000E+00
    0.29250E+00    0.33226E+04    0.33225E+01    0.00000E+00
    0.29750E+00    0.25520E+04   -0.23366E+03    0.00000E+00
    0.30250E+00    0.68398E+03    0.24875E+03    0.00000E+00
    0.30750E+00    0.14651E+03    0.19891E+02    0.00000E+00
    0.31250E+00    0.52561E+02    0.16812E+02    0.00000E+00
    0.31750E+00    0.11091E+02    0.13365E+01    0.00000E+00
    0.32250E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.32750E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.33250E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.33750E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.34250E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.34750E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.35250E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.35750E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.36250E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.36750E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.37250E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.37750E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.38250E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.38750E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.39250E+00    0.00000E+00    0.00000E+00    0.00000E+00
