  2.341E-03 -7.894E-01  9.954E+03  1.613E+03 -1.658E+00 -2.612E+00
  2.463E-03 -9.126E-01  1.039E+04  1.685E+03 -1.915E+00 -2.887E+00
  2.591E-03 -1.054E+00  1.085E+04  1.758E+03 -2.210E+00 -3.190E+00
  2.726E-03 -1.218E+00  1.132E+04  1.835E+03 -2.549E+00 -3.524E+00
  2.869E-03 -1.406E+00  1.181E+04  1.913E+03 -2.938E+00 -3.893E+00
  3.018E-03 -1.623E+00  1.231E+04  1.995E+03 -3.386E+00 -4.300E+00
  3.176E-03 -1.872E+00  1.282E+04  2.078E+03 -3.899E+00 -4.747E+00
  3.341E-03 -2.158E+00  1.335E+04  2.165E+03 -4.488E+00 -5.241E+00
  3.516E-03 -2.487E+00  1.390E+04  2.253E+03 -5.162E+00 -5.783E+00
  3.699E-03 -2.865E+00  1.446E+04  2.344E+03 -5.933E+00 -6.380E+00
  3.892E-03 -3.297E+00  1.503E+04  2.437E+03 -6.815E+00 -7.036E+00
  4.095E-03 -3.793E+00  1.562E+04  2.533E+03 -7.822E+00 -7.757E+00
  4.309E-03 -4.361E+00  1.622E+04  2.630E+03 -8.971E+00 -8.548E+00
  4.533E-03 -5.010E+00  1.684E+04  2.729E+03 -1.028E+01 -9.416E+00
  4.770E-03 -5.752E+00  1.746E+04  2.831E+03 -1.177E+01 -1.037E+01
  5.019E-03 -6.599E+00  1.809E+04  2.933E+03 -1.346E+01 -1.141E+01
  5.281E-03 -7.564E+00  1.873E+04  3.037E+03 -1.539E+01 -1.255E+01
  5.556E-03 -8.664E+00  1.938E+04  3.142E+03 -1.757E+01 -1.379E+01
  5.846E-03 -9.916E+00  2.004E+04  3.249E+03 -2.004E+01 -1.515E+01
  6.151E-03 -1.134E+01  2.069E+04  3.355E+03 -2.283E+01 -1.663E+01
  6.472E-03 -1.295E+01  2.135E+04  3.462E+03 -2.597E+01 -1.824E+01
  6.810E-03 -1.478E+01  2.201E+04  3.569E+03 -2.952E+01 -1.999E+01
  7.165E-03 -1.685E+01  2.267E+04  3.676E+03 -3.350E+01 -2.189E+01
  7.539E-03 -1.919E+01  2.332E+04  3.781E+03 -3.797E+01 -2.394E+01
  7.932E-03 -2.183E+01  2.396E+04  3.885E+03 -4.298E+01 -2.615E+01
  8.346E-03 -2.481E+01  2.459E+04  3.987E+03 -4.857E+01 -2.854E+01
  8.781E-03 -2.815E+01  2.520E+04  4.087E+03 -5.480E+01 -3.111E+01
  9.239E-03 -3.190E+01  2.580E+04  4.184E+03 -6.173E+01 -3.386E+01
  9.721E-03 -3.610E+01  2.637E+04  4.277E+03 -6.941E+01 -3.681E+01
  1.023E-02 -4.074E+01  2.681E+04  4.353E+03 -7.789E+01 -3.994E+01
  1.076E-02 -4.597E+01  2.732E+04  4.437E+03 -8.723E+01 -4.327E+01
  1.132E-02 -5.178E+01  2.779E+04  4.513E+03 -9.748E+01 -4.679E+01
  1.191E-02 -5.821E+01  2.821E+04  4.583E+03 -1.087E+02 -5.049E+01
  1.254E-02 -6.533E+01  2.859E+04  4.644E+03 -1.209E+02 -5.438E+01
  1.319E-02 -7.318E+01  2.891E+04  4.698E+03 -1.341E+02 -5.843E+01
  1.388E-02 -8.180E+01  2.917E+04  4.742E+03 -1.483E+02 -6.261E+01
  1.460E-02 -9.123E+01  2.937E+04  4.776E+03 -1.635E+02 -6.693E+01
  1.536E-02 -1.015E+02  2.951E+04  4.798E+03 -1.798E+02 -7.135E+01
  1.616E-02 -1.127E+02  2.957E+04  4.809E+03 -1.969E+02 -7.578E+01
  1.701E-02 -1.248E+02  2.955E+04  4.807E+03 -2.149E+02 -8.029E+01
  1.790E-02 -1.378E+02  2.944E+04  4.792E+03 -2.336E+02 -8.475E+01
  1.883E-02 -1.517E+02  2.925E+04  4.762E+03 -2.527E+02 -8.906E+01
  1.981E-02 -1.665E+02  2.897E+04  4.718E+03 -2.724E+02 -9.336E+01
  2.085E-02 -1.821E+02  2.860E+04  4.659E+03 -2.919E+02 -9.736E+01
  2.193E-02 -1.986E+02  2.813E+04  4.585E+03 -3.110E+02 -1.010E+02
  2.308E-02 -2.158E+02  2.758E+04  4.496E+03 -3.298E+02 -1.045E+02
  2.428E-02 -2.336E+02  2.693E+04  4.393E+03 -3.471E+02 -1.074E+02
  2.555E-02 -2.520E+02  2.620E+04  4.275E+03 -3.630E+02 -1.099E+02
  2.688E-02 -2.709E+02  2.539E+04  4.146E+03 -3.772E+02 -1.119E+02
  2.828E-02 -2.901E+02  2.451E+04  4.004E+03 -3.882E+02 -1.131E+02
  2.976E-02 -3.096E+02  2.357E+04  3.853E+03 -3.969E+02 -1.138E+02
  3.131E-02 -3.293E+02  2.259E+04  3.695E+03 -4.025E+02 -1.139E+02
  3.294E-02 -3.492E+02  2.157E+04  3.532E+03 -4.034E+02 -1.127E+02
  3.466E-02 -3.692E+02  2.055E+04  3.366E+03 -4.026E+02 -1.116E+02
  3.647E-02 -3.897E+02  1.952E+04  3.201E+03 -3.975E+02 -1.094E+02
  3.837E-02 -4.107E+02  1.851E+04  3.038E+03 -3.876E+02 -1.057E+02
  4.038E-02 -4.326E+02  1.755E+04  2.882E+03 -3.792E+02 -1.026E+02
  4.248E-02 -4.559E+02  1.663E+04  2.734E+03 -3.670E+02 -9.782E+01
  4.470E-02 -4.808E+02  1.576E+04  2.595E+03 -3.533E+02 -9.171E+01
  4.703E-02 -5.081E+02  1.497E+04  2.467E+03 -3.441E+02 -8.593E+01
  4.948E-02 -5.387E+02  1.426E+04  2.352E+03 -3.345E+02 -7.754E+01
  5.207E-02 -5.731E+02  1.362E+04  2.249E+03 -3.299E+02 -6.800E+01
  5.478E-02 -6.112E+02  1.303E+04  2.155E+03 -3.312E+02 -5.754E+01
  5.764E-02 -6.531E+02  1.249E+04  2.068E+03 -3.315E+02 -4.300E+01
  6.065E-02 -6.986E+02  1.197E+04  1.986E+03 -3.383E+02 -2.738E+01
  6.381E-02 -7.464E+02  1.146E+04  1.903E+03 -3.441E+02 -8.899E+00
  6.714E-02 -7.948E+02  1.092E+04  1.817E+03 -3.377E+02  1.499E+01
  7.064E-02 -8.416E+02  1.034E+04  1.722E+03 -3.264E+02  3.899E+01
  7.433E-02 -8.838E+02  9.694E+03  1.618E+03 -2.922E+02  6.673E+01
  7.820E-02 -9.192E+02  8.990E+03  1.503E+03 -2.254E+02  9.909E+01
  8.228E-02 -9.464E+02  8.241E+03  1.381E+03 -1.423E+02  1.279E+02
  8.658E-02 -9.663E+02  7.479E+03  1.255E+03 -2.866E+01  1.586E+02
  9.109E-02 -9.815E+02  6.740E+03  1.134E+03  1.073E+02  1.902E+02
  9.585E-02 -9.962E+02  6.061E+03  1.022E+03  2.303E+02  2.140E+02
  1.008E-01 -1.016E+03  5.469E+03  9.241E+02  3.432E+02  2.379E+02
  1.061E-01 -1.047E+03  4.984E+03  8.441E+02  4.245E+02  2.617E+02
  1.116E-01 -1.092E+03  4.598E+03  7.807E+02  4.430E+02  2.789E+02
  1.175E-01 -1.151E+03  4.282E+03  7.287E+02  4.305E+02  3.000E+02
  1.236E-01 -1.215E+03  3.991E+03  6.808E+02  4.053E+02  3.252E+02
  1.300E-01 -1.276E+03  3.689E+03  6.308E+02  3.792E+02  3.462E+02
  1.368E-01 -1.323E+03  3.358E+03  5.755E+02  4.150E+02  3.722E+02
  1.440E-01 -1.353E+03  3.002E+03  5.156E+02  5.233E+02  3.991E+02
  1.515E-01 -1.369E+03  2.646E+03  4.556E+02  6.558E+02  4.137E+02
  1.594E-01 -1.384E+03  2.325E+03  4.010E+02  7.945E+02  4.264E+02
  1.677E-01 -1.410E+03  2.061E+03  3.561E+02  8.777E+02  4.363E+02
  1.764E-01 -1.454E+03  1.851E+03  3.204E+02  8.485E+02  4.345E+02
  1.856E-01 -1.509E+03  1.673E+03  2.898E+02  7.757E+02  4.360E+02
  1.953E-01 -1.556E+03  1.500E+03  2.596E+02  7.257E+02  4.406E+02
  2.055E-01 -1.585E+03  1.321E+03  2.286E+02  7.358E+02  4.385E+02
  2.162E-01 -1.598E+03  1.149E+03  1.983E+02  8.083E+02  4.331E+02
  2.275E-01 -1.605E+03  9.951E+02  1.715E+02  8.605E+02  4.218E+02
  2.394E-01 -1.616E+03  8.646E+02  1.482E+02  8.349E+02  4.067E+02
  2.519E-01 -1.625E+03  7.495E+02  1.278E+02  7.480E+02  3.886E+02
  2.650E-01 -1.620E+03  6.419E+02  1.087E+02  6.867E+02  3.708E+02
  2.789E-01 -1.594E+03  5.406E+02  9.046E+01  6.777E+02  3.499E+02
  2.934E-01 -1.552E+03  4.493E+02  7.428E+01  6.690E+02  3.260E+02
  3.087E-01 -1.498E+03  3.691E+02  6.007E+01  6.109E+02  3.003E+02
  3.248E-01 -1.434E+03  2.984E+02  4.764E+01  5.330E+02  2.736E+02
  3.418E-01 -1.353E+03  2.356E+02  3.681E+01  4.843E+02  2.474E+02
  3.596E-01 -1.258E+03  1.815E+02  2.754E+01  4.418E+02  2.198E+02
  3.783E-01 -1.157E+03  1.367E+02  1.997E+01  3.820E+02  1.933E+02
  3.981E-01 -1.052E+03  9.979E+01  1.394E+01  3.210E+02  1.676E+02
  4.189E-01 -9.421E+02  7.040E+01  9.334E+00  2.738E+02  1.435E+02
  4.407E-01 -8.368E+02  4.798E+01  5.946E+00  2.244E+02  1.205E+02
  4.637E-01 -7.389E+02  3.148E+01  3.597E+00  1.774E+02  9.994E+01
  4.879E-01 -6.508E+02  1.977E+01  2.035E+00  1.384E+02  8.166E+01
  5.133E-01 -5.753E+02  1.165E+01  1.073E+00  1.033E+02  6.576E+01
  5.401E-01 -5.097E+02  6.203E+00  5.259E-01  7.285E+01  5.200E+01
  5.683E-01 -4.556E+02  2.606E+00  2.346E-01  4.858E+01  4.071E+01
  5.979E-01 -4.098E+02  2.529E-01  9.474E-02  2.891E+01  3.150E+01
  6.291E-01 -3.701E+02 -1.274E+00  3.421E-02  1.397E+01  2.421E+01
  6.620E-01 -3.348E+02 -2.235E+00  1.074E-02  3.024E+00  1.855E+01
  6.965E-01 -3.023E+02 -2.796E+00  2.839E-03 -4.507E+00  1.426E+01
  7.328E-01 -2.719E+02 -3.066E+00  6.023E-04 -9.298E+00  1.106E+01
  7.711E-01 -2.425E+02 -3.118E+00  8.696E-05 -1.196E+01  8.689E+00
  8.113E-01 -2.145E+02 -3.020E+00  1.785E-06 -1.307E+01  6.944E+00
  8.536E-01 -1.879E+02 -2.823E+00 -3.604E-06 -1.313E+01  5.643E+00
  8.982E-01 -1.627E+02 -2.566E+00 -1.340E-06 -1.247E+01  4.655E+00
  9.450E-01 -1.391E+02 -2.284E+00 -3.018E-07 -1.143E+01  3.882E+00
  9.943E-01 -1.155E+02 -1.958E+00  5.664E-04 -1.022E+01  3.259E+00
  1.046E+00 -1.900E+02 -3.817E+00 -2.969E-02 -8.954E+00  2.744E+00
  1.101E+00 -1.514E+02 -3.015E+00 -2.169E-02 -7.723E+00  2.309E+00
  1.158E+00 -1.242E+02 -2.480E+00 -1.682E-02 -6.594E+00  1.939E+00
  1.219E+00 -1.002E+02 -2.026E+00 -1.275E-02 -5.578E+00  1.621E+00
  1.282E+00 -7.898E+01 -1.646E+00 -9.503E-03 -4.688E+00  1.348E+00
  1.349E+00 -6.042E+01 -1.330E+00 -6.989E-03 -3.918E+00  1.115E+00
  1.419E+00 -4.423E+01 -1.071E+00 -5.086E-03 -3.262E+00  9.171E-01
  1.494E+00 -3.019E+01 -8.597E-01 -3.669E-03 -2.708E+00  7.497E-01
  1.571E+00 -1.809E+01 -6.879E-01 -2.629E-03 -2.243E+00  6.091E-01
  1.653E+00 -7.730E+00 -5.493E-01 -1.872E-03 -1.858E+00  4.915E-01
  1.740E+00  1.060E+00 -4.381E-01 -1.326E-03 -1.540E+00  3.937E-01
  1.830E+00  8.446E+00 -3.491E-01 -9.355E-04 -1.281E+00  3.128E-01
  1.926E+00  1.455E+01 -2.785E-01 -6.575E-04 -1.071E+00  2.459E-01
  2.026E+00  1.949E+01 -2.228E-01 -4.604E-04 -9.047E-01  1.908E-01
  2.132E+00  2.327E+01 -1.796E-01 -3.215E-04 -7.777E-01  1.452E-01
  2.243E+00  2.580E+01 -1.471E-01 -2.239E-04 -6.893E-01  1.072E-01
  2.360E+00  2.642E+01 -1.256E-01 -1.556E-04 -6.505E-01  7.456E-02
  2.483E+00  2.308E+01 -1.190E-01 -1.080E-04 -6.765E-01  4.378E-02
