    0.25000E-02    0.49407E+05    0.18704E+04    0.00000E+00
    0.75000E-02    0.61795E+05    0.13049E+05    0.00000E+00
    0.12500E-01    0.70551E+05    0.22293E+05    0.00000E+00
    0.17500E-01    0.72268E+05    0.25896E+05    0.00000E+00
    0.22500E-01    0.68921E+05    0.26094E+05    0.00000E+00
    0.27500E-01    0.62835E+05    0.24391E+05    0.00000E+00
    0.32500E-01    0.55899E+05    0.21922E+05    0.00000E+00
    0.37500E-01    0.49376E+05    0.19424E+05    0.00000E+00
    0.42500E-01    0.43911E+05    0.17244E+05    0.00000E+00
    0.47500E-01    0.39662E+05    0.15492E+05    0.00000E+00
    0.52500E-01    0.36488E+05    0.14119E+05    0.00000E+00
    0.57500E-01    0.34049E+05    0.13028E+05    0.00000E+00
    0.62500E-01    0.32010E+05    0.12074E+05    0.00000E+00
    0.67500E-01    0.30076E+05    0.11169E+05    0.00000E+00
    0.72500E-01    0.28077E+05    0.10264E+05    0.00000E+00
    0.77500E-01    0.25968E+05    0.93640E+04    0.00000E+00
    0.82500E-01    0.23806E+05    0.84905E+04    0.00000E+00
    0.87500E-01    0.21718E+05    0.76856E+04    0.00000E+00
    0.92500E-01    0.19818E+05    0.69708E+04    0.00000E+00
    0.97500E-01    0.18183E+05    0.63431E+04    0.00000E+00
    0.10250E+00    0.16849E+05    0.58145E+04    0.00000E+00
    0.10750E+00    0.15802E+05    0.53632E+04    0.00000E+00
    0.11250E+00    0.14987E+05    0.49618E+04    0.00000E+00
    0.11750E+00    0.14326E+05    0.46045E+04    0.00000E+00
    0.12250E+00    0.13744E+05    0.42753E+04    0.00000E+00
    0.12750E+00    0.13178E+05    0.39607E+04    0.00000E+00
    0.13250E+00    0.12599E+05    0.36692E+04    0.00000E+00
    0.13750E+00    0.12000E+05    0.34100E+04    0.00000E+00
    0.14250E+00    0.11389E+05    0.31839E+04    0.00000E+00
    0.14750E+00    0.10783E+05    0.29832E+04    0.00000E+00
    0.15250E+00    0.10206E+05    0.28018E+04    0.00000E+00
    0.15750E+00    0.96800E+04    0.26419E+04    0.00000E+00
    0.16250E+00    0.92159E+04    0.24916E+04    0.00000E+00
    0.16750E+00    0.88112E+04    0.23324E+04    0.00000E+00
    0.17250E+00    0.84552E+04    0.21573E+04    0.00000E+00
    0.17750E+00    0.81373E+04    0.19730E+04    0.00000E+00
    0.18250E+00    0.78463E+04    0.17922E+04    0.00000E+00
    0.18750E+00    0.75709E+04    0.16232E+04    0.00000E+00
    0.19250E+00    0.73028E+04    0.14706E+04    0.00000E+00
    0.19750E+00    0.70379E+04    0.13380E+04    0.00000E+00
    0.20250E+00    0.67760E+04    0.12275E+04    0.00000E+00
    0.20750E+00    0.65216E+04    0.11373E+04    0.00000E+00
    0.21250E+00    0.62790E+04    0.10637E+04    0.00000E+00
    0.21750E+00    0.60468E+04    0.99912E+03    0.00000E+00
    0.22250E+00    0.58243E+04    0.93312E+03    0.00000E+00
    0.22750E+00    0.56115E+04    0.86144E+03    0.00000E+00
    0.23250E+00    0.54080E+04    0.78030E+03    0.00000E+00
    0.23750E+00    0.52134E+04    0.68818E+03    0.00000E+00
    0.24250E+00    0.50257E+04    0.58977E+03    0.00000E+00
    0.24750E+00    0.48435E+04    0.48923E+03    0.00000E+00
    0.25250E+00    0.46670E+04    0.39396E+03    0.00000E+00
    0.25750E+00    0.44971E+04    0.30953E+03    0.00000E+00
    0.26250E+00    0.43332E+04    0.23766E+03    0.00000E+00
    0.26750E+00    0.41748E+04    0.17900E+03    0.00000E+00
    0.27250E+00    0.40222E+04    0.13034E+03    0.00000E+00
    0.27750E+00    0.38754E+04    0.91147E+02    0.00000E+00
    0.28250E+00    0.37184E+04    0.53439E+02    0.00000E+00
    0.28750E+00    0.35355E+04    0.42049E+01    0.00000E+00
    0.29250E+00    0.32975E+04   -0.36105E+02    0.00000E+00
    0.29750E+00    0.25328E+04   -0.26252E+03    0.00000E+00
    0.30250E+00    0.67794E+03    0.23764E+03    0.00000E+00
    0.30750E+00    0.14531E+03    0.17956E+02    0.00000E+00
    0.31250E+00    0.52095E+02    0.15962E+02    0.00000E+00
    0.31750E+00    0.10996E+02    0.11879E+01    0.00000E+00
    0.32250E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.32750E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.33250E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.33750E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.34250E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.34750E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.35250E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.35750E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.36250E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.36750E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.37250E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.37750E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.38250E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.38750E+00    0.00000E+00    0.00000E+00    0.00000E+00
    0.39250E+00    0.00000E+00    0.00000E+00    0.00000E+00
