  9.371E-04  8.668E+03  2.229E+03  2.580E+02 -4.827E-02 -2.238E-01
  9.860E-04  9.088E+03  2.337E+03  2.705E+02 -5.600E-02 -2.477E-01
  1.037E-03  9.527E+03  2.450E+03  2.835E+02 -6.496E-02 -2.742E-01
  1.092E-03  9.986E+03  2.568E+03  2.972E+02 -7.534E-02 -3.034E-01
  1.148E-03  1.047E+04  2.691E+03  3.115E+02 -8.737E-02 -3.358E-01
  1.208E-03  1.097E+04  2.820E+03  3.264E+02 -1.013E-01 -3.716E-01
  1.271E-03  1.149E+04  2.954E+03  3.419E+02 -1.174E-01 -4.112E-01
  1.338E-03  1.203E+04  3.095E+03  3.582E+02 -1.361E-01 -4.551E-01
  1.408E-03  1.260E+04  3.241E+03  3.751E+02 -1.577E-01 -5.035E-01
  1.481E-03  1.320E+04  3.394E+03  3.928E+02 -1.827E-01 -5.571E-01
  1.558E-03  1.382E+04  3.553E+03  4.112E+02 -2.115E-01 -6.164E-01
  1.640E-03  1.446E+04  3.718E+03  4.304E+02 -2.449E-01 -6.819E-01
  1.725E-03  1.513E+04  3.891E+03  4.503E+02 -2.835E-01 -7.544E-01
  1.815E-03  1.583E+04  4.071E+03  4.711E+02 -3.280E-01 -8.345E-01
  1.910E-03  1.656E+04  4.257E+03  4.927E+02 -3.794E-01 -9.230E-01
  2.009E-03  1.731E+04  4.451E+03  5.152E+02 -4.387E-01 -1.021E+00
  2.114E-03  1.809E+04  4.652E+03  5.385E+02 -5.072E-01 -1.129E+00
  2.224E-03  1.890E+04  4.861E+03  5.627E+02 -5.860E-01 -1.248E+00
  2.341E-03  1.975E+04  5.078E+03  5.877E+02 -6.768E-01 -1.380E+00
  2.463E-03  2.062E+04  5.302E+03  6.137E+02 -7.814E-01 -1.526E+00
  2.591E-03  2.152E+04  5.534E+03  6.406E+02 -9.017E-01 -1.686E+00
  2.726E-03  2.245E+04  5.774E+03  6.684E+02 -1.040E+00 -1.864E+00
  2.869E-03  2.342E+04  6.022E+03  6.971E+02 -1.199E+00 -2.059E+00
  3.018E-03  2.441E+04  6.277E+03  7.266E+02 -1.382E+00 -2.275E+00
  3.176E-03  2.544E+04  6.541E+03  7.571E+02 -1.591E+00 -2.513E+00
  3.341E-03  2.649E+04  6.812E+03  7.885E+02 -1.831E+00 -2.775E+00
  3.516E-03  2.758E+04  7.091E+03  8.208E+02 -2.106E+00 -3.063E+00
  3.699E-03  2.869E+04  7.377E+03  8.539E+02 -2.420E+00 -3.381E+00
  3.892E-03  2.983E+04  7.669E+03  8.879E+02 -2.780E+00 -3.730E+00
  4.095E-03  3.100E+04  7.969E+03  9.226E+02 -3.191E+00 -4.115E+00
  4.309E-03  3.219E+04  8.276E+03  9.581E+02 -3.659E+00 -4.538E+00
  4.533E-03  3.340E+04  8.588E+03  9.943E+02 -4.193E+00 -5.002E+00
  4.770E-03  3.464E+04  8.907E+03  1.031E+03 -4.800E+00 -5.511E+00
  5.019E-03  3.590E+04  9.229E+03  1.069E+03 -5.491E+00 -6.070E+00
  5.281E-03  3.717E+04  9.557E+03  1.106E+03 -6.274E+00 -6.682E+00
  5.556E-03  3.846E+04  9.888E+03  1.145E+03 -7.163E+00 -7.352E+00
  5.846E-03  3.976E+04  1.022E+04  1.183E+03 -8.168E+00 -8.085E+00
  6.151E-03  4.106E+04  1.056E+04  1.222E+03 -9.304E+00 -8.885E+00
  6.472E-03  4.237E+04  1.089E+04  1.261E+03 -1.059E+01 -9.758E+00
  6.810E-03  4.368E+04  1.123E+04  1.300E+03 -1.203E+01 -1.071E+01
  7.165E-03  4.499E+04  1.156E+04  1.339E+03 -1.365E+01 -1.175E+01
  7.539E-03  4.628E+04  1.190E+04  1.377E+03 -1.547E+01 -1.287E+01
  7.932E-03  4.755E+04  1.222E+04  1.415E+03 -1.751E+01 -1.409E+01
  8.346E-03  4.880E+04  1.254E+04  1.453E+03 -1.979E+01 -1.541E+01
  8.781E-03  5.003E+04  1.286E+04  1.489E+03 -2.232E+01 -1.684E+01
  9.239E-03  5.121E+04  1.316E+04  1.524E+03 -2.514E+01 -1.838E+01
  9.721E-03  5.235E+04  1.345E+04  1.558E+03 -2.826E+01 -2.004E+01
  1.023E-02  5.337E+04  1.368E+04  1.586E+03 -3.170E+01 -2.182E+01
  1.076E-02  5.439E+04  1.394E+04  1.616E+03 -3.550E+01 -2.372E+01
  1.132E-02  5.534E+04  1.418E+04  1.644E+03 -3.966E+01 -2.575E+01
  1.191E-02  5.620E+04  1.440E+04  1.670E+03 -4.421E+01 -2.791E+01
  1.254E-02  5.698E+04  1.459E+04  1.692E+03 -4.915E+01 -3.021E+01
  1.319E-02  5.765E+04  1.475E+04  1.712E+03 -5.451E+01 -3.264E+01
  1.388E-02  5.821E+04  1.489E+04  1.728E+03 -6.028E+01 -3.518E+01
  1.460E-02  5.865E+04  1.499E+04  1.740E+03 -6.646E+01 -3.786E+01
  1.536E-02  5.895E+04  1.506E+04  1.748E+03 -7.304E+01 -4.066E+01
  1.616E-02  5.911E+04  1.509E+04  1.752E+03 -7.996E+01 -4.355E+01
  1.701E-02  5.912E+04  1.508E+04  1.752E+03 -8.726E+01 -4.655E+01
  1.790E-02  5.896E+04  1.503E+04  1.746E+03 -9.482E+01 -4.963E+01
  1.883E-02  5.864E+04  1.493E+04  1.735E+03 -1.025E+02 -5.276E+01
  1.981E-02  5.813E+04  1.479E+04  1.719E+03 -1.105E+02 -5.597E+01
  2.085E-02  5.745E+04  1.460E+04  1.698E+03 -1.183E+02 -5.919E+01
  2.193E-02  5.659E+04  1.437E+04  1.671E+03 -1.260E+02 -6.238E+01
  2.308E-02  5.555E+04  1.409E+04  1.639E+03 -1.335E+02 -6.561E+01
  2.428E-02  5.433E+04  1.376E+04  1.601E+03 -1.404E+02 -6.875E+01
  2.555E-02  5.295E+04  1.338E+04  1.558E+03 -1.467E+02 -7.181E+01
  2.688E-02  5.141E+04  1.297E+04  1.511E+03 -1.523E+02 -7.484E+01
  2.828E-02  4.974E+04  1.253E+04  1.460E+03 -1.566E+02 -7.766E+01
  2.976E-02  4.795E+04  1.205E+04  1.405E+03 -1.599E+02 -8.042E+01
  3.131E-02  4.607E+04  1.155E+04  1.347E+03 -1.619E+02 -8.305E+01
  3.294E-02  4.413E+04  1.104E+04  1.288E+03 -1.620E+02 -8.534E+01
  3.466E-02  4.216E+04  1.051E+04  1.228E+03 -1.614E+02 -8.771E+01
  3.647E-02  4.019E+04  9.991E+03  1.167E+03 -1.590E+02 -8.980E+01
  3.837E-02  3.827E+04  9.480E+03  1.108E+03 -1.546E+02 -9.146E+01
  4.038E-02  3.642E+04  8.988E+03  1.052E+03 -1.508E+02 -9.340E+01
  4.248E-02  3.467E+04  8.521E+03  9.977E+02 -1.454E+02 -9.480E+01
  4.470E-02  3.304E+04  8.082E+03  9.471E+02 -1.394E+02 -9.581E+01
  4.703E-02  3.154E+04  7.679E+03  9.005E+02 -1.352E+02 -9.696E+01
  4.948E-02  3.022E+04  7.318E+03  8.588E+02 -1.309E+02 -9.724E+01
  5.207E-02  2.904E+04  6.994E+03  8.215E+02 -1.285E+02 -9.712E+01
  5.478E-02  2.799E+04  6.698E+03  7.873E+02 -1.286E+02 -9.666E+01
  5.764E-02  2.702E+04  6.424E+03  7.558E+02 -1.282E+02 -9.476E+01
  6.065E-02  2.612E+04  6.166E+03  7.260E+02 -1.305E+02 -9.238E+01
  6.381E-02  2.522E+04  5.907E+03  6.962E+02 -1.324E+02 -8.891E+01
  6.714E-02  2.427E+04  5.636E+03  6.648E+02 -1.292E+02 -8.344E+01
  7.064E-02  2.322E+04  5.341E+03  6.305E+02 -1.240E+02 -7.773E+01
  7.433E-02  2.203E+04  5.016E+03  5.926E+02 -1.093E+02 -7.054E+01
  7.820E-02  2.071E+04  4.659E+03  5.509E+02 -8.112E+01 -6.158E+01
  8.228E-02  1.927E+04  4.278E+03  5.064E+02 -4.614E+01 -5.358E+01
  8.658E-02  1.779E+04  3.890E+03  4.608E+02  1.539E+00 -4.476E+01
  9.109E-02  1.633E+04  3.513E+03  4.165E+02  5.858E+01 -3.544E+01
  9.585E-02  1.498E+04  3.166E+03  3.757E+02  1.103E+02 -2.859E+01
  1.008E-01  1.382E+04  2.864E+03  3.401E+02  1.580E+02 -2.152E+01
  1.061E-01  1.287E+04  2.618E+03  3.110E+02  1.925E+02 -1.433E+01
  1.116E-01  1.215E+04  2.423E+03  2.880E+02  2.010E+02 -9.112E+00
  1.175E-01  1.157E+04  2.265E+03  2.692E+02  1.966E+02 -2.222E+00
  1.236E-01  1.106E+04  2.119E+03  2.519E+02  1.868E+02  6.424E+00
  1.300E-01  1.050E+04  1.968E+03  2.338E+02  1.767E+02  1.410E+01
  1.368E-01  9.855E+03  1.800E+03  2.137E+02  1.927E+02  2.387E+01
  1.440E-01  9.121E+03  1.618E+03  1.919E+02  2.396E+02  3.428E+01
  1.515E-01  8.358E+03  1.435E+03  1.700E+02  2.971E+02  4.084E+01
  1.594E-01  7.647E+03  1.270E+03  1.500E+02  3.578E+02  4.690E+01
  1.677E-01  7.057E+03  1.134E+03  1.336E+02  3.953E+02  5.218E+01
  1.764E-01  6.596E+03  1.028E+03  1.206E+02  3.847E+02  5.374E+01
  1.856E-01  6.204E+03  9.386E+02  1.095E+02  3.552E+02  5.680E+01
  1.953E-01  5.803E+03  8.504E+02  9.852E+01  3.356E+02  6.131E+01
  2.055E-01  5.361E+03  7.586E+02  8.718E+01  3.425E+02  6.390E+01
  2.162E-01  4.908E+03  6.688E+02  7.601E+01  3.775E+02  6.557E+01
  2.275E-01  4.478E+03  5.887E+02  6.613E+01  4.043E+02  6.531E+01
  2.394E-01  4.098E+03  5.208E+02  5.757E+01  3.967E+02  6.386E+01
  2.519E-01  3.748E+03  4.608E+02  5.001E+01  3.612E+02  6.159E+01
  2.650E-01  3.402E+03  4.039E+02  4.291E+01  3.372E+02  5.965E+01
  2.789E-01  3.051E+03  3.493E+02  3.609E+01  3.380E+02  5.678E+01
  2.934E-01  2.712E+03  2.994E+02  2.998E+01  3.395E+02  5.285E+01
  3.087E-01  2.392E+03  2.547E+02  2.456E+01  3.174E+02  4.827E+01
  3.248E-01  2.096E+03  2.145E+02  1.978E+01  2.850E+02  4.340E+01
  3.418E-01  1.813E+03  1.776E+02  1.555E+01  2.671E+02  3.862E+01
  3.596E-01  1.548E+03  1.446E+02  1.187E+01  2.524E+02  3.327E+01
  3.783E-01  1.311E+03  1.163E+02  8.819E+00  2.279E+02  2.815E+01
  3.981E-01  1.099E+03  9.179E+01  6.325E+00  2.017E+02  2.312E+01
  4.189E-01  9.110E+02  7.114E+01  4.376E+00  1.827E+02  1.845E+01
  4.407E-01  7.510E+02  5.440E+01  2.897E+00  1.610E+02  1.389E+01
  4.637E-01  6.174E+02  4.119E+01  1.833E+00  1.391E+02  9.976E+00
  4.879E-01  5.081E+02  3.110E+01  1.095E+00  1.209E+02  6.561E+00
  5.133E-01  4.212E+02  2.345E+01  6.165E-01  1.033E+02  3.696E+00
  5.401E-01  3.514E+02  1.784E+01  3.270E-01  8.679E+01  1.293E+00
  5.683E-01  2.970E+02  1.376E+01  1.607E-01  7.294E+01 -4.964E-01
  5.979E-01  2.537E+02  1.080E+01  7.318E-02  6.038E+01 -1.820E+00
  6.291E-01  2.185E+02  8.598E+00  3.075E-02  4.976E+01 -2.699E+00
  6.620E-01  1.893E+02  6.925E+00  1.174E-02  4.064E+01 -3.217E+00
  6.965E-01  1.644E+02  5.620E+00  4.041E-03  3.300E+01 -3.437E+00
  7.328E-01  1.427E+02  4.580E+00  1.254E-03  2.675E+01 -3.429E+00
  7.711E-01  1.234E+02  3.731E+00  3.458E-04  2.156E+01 -3.274E+00
  8.113E-01  1.062E+02  3.039E+00  8.352E-05  1.737E+01 -3.016E+00
  8.536E-01  9.073E+01  2.472E+00  1.759E-05  1.399E+01 -2.703E+00
  8.982E-01  7.682E+01  2.005E+00  3.172E-06  1.123E+01 -2.374E+00
  9.450E-01  6.441E+01  1.625E+00  4.805E-07  9.021E+00 -2.049E+00
  9.943E-01  5.258E+01  1.288E+00 -6.915E-04  7.253E+00 -1.743E+00
  1.046E+00  8.515E+01  2.349E+00  2.986E-02  5.834E+00 -1.467E+00
  1.101E+00  6.693E+01  1.754E+00  1.880E-02  4.687E+00 -1.223E+00
  1.158E+00  5.424E+01  1.374E+00  1.295E-02  3.772E+00 -1.011E+00
  1.219E+00  4.326E+01  1.076E+00  8.918E-03  3.036E+00 -8.300E-01
  1.282E+00  3.378E+01  8.433E-01  6.138E-03  2.445E+00 -6.773E-01
  1.349E+00  2.562E+01  6.605E-01  4.223E-03  1.970E+00 -5.496E-01
  1.419E+00  1.861E+01  5.172E-01  2.903E-03  1.590E+00 -4.437E-01
  1.494E+00  1.261E+01  4.050E-01  1.995E-03  1.284E+00 -3.564E-01
  1.571E+00  7.509E+00  3.172E-01  1.370E-03  1.039E+00 -2.847E-01
  1.653E+00  3.191E+00  2.485E-01  9.410E-04  8.430E-01 -2.263E-01
  1.740E+00 -4.355E-01  1.948E-01  6.458E-04  6.859E-01 -1.787E-01
  1.830E+00 -3.453E+00  1.529E-01  4.430E-04  5.614E-01 -1.401E-01
  1.926E+00 -5.926E+00  1.204E-01  3.038E-04  4.629E-01 -1.088E-01
  2.026E+00 -7.904E+00  9.514E-02  2.082E-04  3.863E-01 -8.353E-02
  2.132E+00 -9.407E+00  7.587E-02  1.426E-04  3.284E-01 -6.296E-02
  2.243E+00 -1.040E+01  6.156E-02  9.766E-05  2.883E-01 -4.606E-02
  2.360E+00 -1.062E+01  5.211E-02  6.686E-05  2.698E-01 -3.176E-02
  2.483E+00 -9.256E+00  4.898E-02  4.577E-05  2.785E-01 -1.850E-02
