  6.2965000000E-04  3.3205674697E+03  3.3179906892E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  6.4237000000E-04  3.3839169299E+03  3.3809688936E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  6.5535000000E-04  3.4484530797E+03  3.4451212680E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  6.6859000000E-04  3.5141698006E+03  3.5105545549E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  6.8210000000E-04  3.5811103676E+03  3.5770552691E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  6.9588000000E-04  3.6492681722E+03  3.6448368959E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  7.0993000000E-04  3.7186364828E+03  3.7137926926E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  7.2427000000E-04  3.7893069163E+03  3.7840294020E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  7.3891000000E-04  3.8613210782E+03  3.8555470240E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  7.5383000000E-04  3.9345729036E+03  3.9282388159E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  7.6906000000E-04  4.0092017054E+03  4.0024250058E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  7.8460000000E-04  4.0851989193E+03  4.0777853657E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  8.0045000000E-04  4.1625558117E+03  4.1546401237E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  8.1662000000E-04  4.2413121332E+03  4.2327757943E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  8.3311000000E-04  4.3214584984E+03  4.3122991202E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  8.4994000000E-04  4.4030822310E+03  4.3932101015E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  8.6711000000E-04  4.4861729357E+03  4.4756154808E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  8.8463000000E-04  4.5707682389E+03  4.5595152583E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  9.0250000000E-04  4.6568569936E+03  4.6449094338E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  9.2073000000E-04  4.7444758364E+03  4.7316912646E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  9.3933000000E-04  4.8336607196E+03  4.8200742363E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  9.5831000000E-04  4.9244468889E+03  4.9099516060E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  9.7767000000E-04  5.0168212067E+03  5.0014301165E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  9.9742000000E-04  5.1108178033E+03  5.0945097678E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.0176000000E-03  5.2066122704E+03  5.1891905599E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.0381000000E-03  5.3036686760E+03  5.2855792355E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.0591000000E-03  5.4028238437E+03  5.3835690519E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.0805000000E-03  5.5035883719E+03  5.4832667518E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.1023000000E-03  5.6059466467E+03  5.5845655925E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.1246000000E-03  5.7103502569E+03  5.6876790594E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.1473000000E-03  5.8163127253E+03  5.7925004098E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.1705000000E-03  5.9242821671E+03  5.8991363865E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.1941000000E-03  6.0337741640E+03  6.0075869894E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.2182000000E-03  6.1452332548E+03  6.1178522185E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.2429000000E-03  6.2590976707E+03  6.2299320738E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.2680000000E-03  6.3744229527E+03  6.3438265554E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.2936000000E-03  6.4916479515E+03  6.4597491487E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.3197000000E-03  6.6107493339E+03  6.5774863681E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.3464000000E-03  6.7321572276E+03  6.6971449566E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.3736000000E-03  6.8553902116E+03  6.8187249139E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.4013000000E-03  6.9804235663E+03  6.9423329830E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.4296000000E-03  7.1076809602E+03  7.0679691637E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.4585000000E-03  7.2371315573E+03  7.1955267134E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.4880000000E-03  7.3687439149E+03  7.3252191174E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.5180000000E-03  7.5020425803E+03  7.4569396331E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.5487000000E-03  7.6378836145E+03  7.5907950032E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.5800000000E-03  7.7757885566E+03  7.7266784850E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.6119000000E-03  7.9157236205E+03  7.8646968211E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.6445000000E-03  8.0580901780E+03  8.0048500117E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.6777000000E-03  8.2024135854E+03  8.1471380566E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.7116000000E-03  8.3490899511E+03  8.2916676987E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.7462000000E-03  8.4980769401E+03  8.4383321951E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.7814000000E-03  8.6489040663E+03  8.5872382886E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.8174000000E-03  8.8023845585E+03  8.7383859793E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.8541000000E-03  8.9580443814E+03  8.8916685243E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.8916000000E-03  9.1162591543E+03  9.0472994091E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.9298000000E-03  9.2765576900E+03  9.2052786338E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.9688000000E-03  9.4393095603E+03  9.3653927129E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.0086000000E-03  9.6044604446E+03  9.5279618745E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.0491000000E-03  9.7715438492E+03  9.6926658905E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.0905000000E-03  9.9413289606E+03  9.8598249891E+03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.1328000000E-03  1.0113751643E+04  1.0029332427E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.1758000000E-03  1.0287939131E+04  1.0201081463E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.2198000000E-03  1.0465044537E+04  1.0375285581E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.2646000000E-03  1.0644195999E+04  1.0551731296E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.3104000000E-03  1.0826125522E+04  1.0730845579E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.3571000000E-03  1.1010363204E+04  1.0912308202E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.4047000000E-03  1.1196839541E+04  1.1095905679E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.4533000000E-03  1.1385871801E+04  1.1281638011E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.5028000000E-03  1.1576995700E+04  1.1469505197E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.5534000000E-03  1.1770902945E+04  1.1660574665E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.6050000000E-03  1.1967124540E+04  1.1853778987E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.6576000000E-03  1.2165578200E+04  1.2049118164E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.7113000000E-03  1.2366553590E+04  1.2246592194E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.7660000000E-03  1.2569588000E+04  1.2447268507E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.8219000000E-03  1.2775329828E+04  1.2649012246E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.8789000000E-03  1.2983311480E+04  1.2853958268E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.9371000000E-03  1.3193797351E+04  1.3061039143E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.9964000000E-03  1.3406324475E+04  1.3271322300E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  3.0569000000E-03  1.3621149155E+04  1.3482672885E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  3.1187000000E-03  1.3838513626E+04  1.3696158324E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  3.1817000000E-03  1.4057952471E+04  1.3912846044E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  3.2460000000E-03  1.4279699519E+04  1.4131668619E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  3.3115000000E-03  1.4503294758E+04  1.4351558621E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  3.3784000000E-03  1.4729299856E+04  1.4574650904E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  3.4467000000E-03  1.4957582388E+04  1.4799878042E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  3.5163000000E-03  1.5187680388E+04  1.5026172607E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  3.5874000000E-03  1.5420121258E+04  1.5255669454E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  3.6598000000E-03  1.5654116858E+04  1.5486233728E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  3.7338000000E-03  1.5890496382E+04  1.5720000283E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  3.8092000000E-03  1.6128474476E+04  1.5954834266E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  3.8861000000E-03  1.6368225614E+04  1.6191803103E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  3.9646000000E-03  1.6609908585E+04  1.6430906794E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  4.0447000000E-03  1.6853364251E+04  1.6671077913E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  4.1264000000E-03  1.7098433237E+04  1.6913383886E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  4.2098000000E-03  1.7345250010E+04  1.7156757286E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  4.2948000000E-03  1.7593353096E+04  1.7402265540E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  4.3816000000E-03  1.7843154683E+04  1.7649908649E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  4.4701000000E-03  1.8094189371E+04  1.7897551758E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  4.5604000000E-03  1.8346563408E+04  1.8147329722E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  4.6525000000E-03  1.8600093467E+04  1.8399242539E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  4.7465000000E-03  1.8854865578E+04  1.8651155357E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  4.8424000000E-03  1.9110684613E+04  1.8904135602E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  4.9402000000E-03  1.9367356052E+04  1.9159250701E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.0400000000E-03  1.9624942098E+04  1.9414365801E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.1419000000E-03  1.9883488374E+04  1.9670548327E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.2457000000E-03  2.0142282468E+04  1.9927798281E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.3517000000E-03  2.0401861895E+04  2.0185048235E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.4598000000E-03  2.0661759234E+04  2.0442298188E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.5701000000E-03  2.0921993691E+04  2.0701682996E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.6826000000E-03  2.1182338795E+04  2.0960000377E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.7974000000E-03  2.1442794326E+04  2.1218317758E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.9145000000E-03  2.1703123566E+04  2.1477702566E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  6.0340000000E-03  2.1963307128E+04  2.1736019947E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  6.1559000000E-03  2.2223098430E+04  2.1994337328E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  6.2803000000E-03  2.2482459228E+04  2.2251587282E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  6.4072000000E-03  2.2741133487E+04  2.2508837235E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  6.5366000000E-03  2.2998867605E+04  2.2766087189E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  6.6686000000E-03  2.3255602752E+04  2.3021202289E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  6.8033000000E-03  2.3511264071E+04  2.3275249961E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  6.9408000000E-03  2.3765760700E+04  2.3528230206E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  7.0810000000E-03  2.4018629793E+04  2.3780143023E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  7.2240000000E-03  2.4269777039E+04  2.4029920987E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  7.3700000000E-03  2.4519260881E+04  2.4278631523E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  7.5189000000E-03  2.4766613747E+04  2.4524139777E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  7.6708000000E-03  2.5011708454E+04  2.4768580605E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  7.8257000000E-03  2.5254248026E+04  2.5009819151E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  7.9838000000E-03  2.5494237898E+04  2.5247855415E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  8.1451000000E-03  2.5731359614E+04  2.5483756825E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  8.3096000000E-03  2.5965298419E+04  2.5716455953E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  8.4775000000E-03  2.6196013381E+04  2.5945952799E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  8.6488000000E-03  2.6423168548E+04  2.6171179937E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  8.8235000000E-03  2.6646431840E+04  2.6393204794E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  9.0017000000E-03  2.6865595699E+04  2.6609892514E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  9.1836000000E-03  2.7080553065E+04  2.6823377953E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  9.3691000000E-03  2.7290829493E+04  2.7031526256E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  9.5583000000E-03  2.7496186148E+04  2.7235404850E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  9.7514000000E-03  2.7696470371E+04  2.7433946308E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  9.9484000000E-03  2.7891302148E+04  2.7626083203E+04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.0149000000E-02  2.8080030733E+04  2.7813950389E+04 -1.1105388119E-03 -2.4492428211E-04  5.8649385143E+00 -1.8059898353E-02  8.4998478907E-05  2.3463700675E-03
  1.0354000000E-02  2.8263023113E+04  2.7994345584E+04 -1.1562541756E-03 -2.5489145707E-04  6.3115003910E+00 -2.0924101345E-02  9.3384843043E-05  2.5954257963E-03
  1.0564000000E-02  2.8440332484E+04  2.8169403644E+04 -1.2040742947E-03 -2.6530604343E-04  6.7978867355E+00 -2.4214869754E-02  1.0281997606E-04  2.8628749401E-03
