  2.5446871300E-03  4.2810942292E+03  4.2420062519E+03  4.2417816768E+03  0.0000000000E+00
  2.6221848090E-03  4.3889096540E+03  4.3481741019E+03  4.3479296927E+03  0.0000000000E+00
  2.7020417620E-03  4.4987168335E+03  4.4563125224E+03  4.4560465689E+03  0.0000000000E+00
  2.7843315620E-03  4.6105081725E+03  4.5664188932E+03  4.5661295421E+03  0.0000000000E+00
  2.8691263870E-03  4.7242676831E+03  4.6784789818E+03  4.6781642268E+03  0.0000000000E+00
  2.9565049340E-03  4.8399814257E+03  4.7924834200E+03  4.7921410884E+03  0.0000000000E+00
  3.0465428720E-03  4.9576244664E+03  4.9084123515E+03  4.9080400926E+03  0.0000000000E+00
  3.1393249520E-03  5.0771765660E+03  5.0262470437E+03  5.0258423132E+03  0.0000000000E+00
  3.2349319660E-03  5.1986048382E+03  5.1459616521E+03  5.1455216990E+03  0.0000000000E+00
  3.3334495970E-03  5.3218750467E+03  5.2675258240E+03  5.2670476742E+03  0.0000000000E+00
  3.4349688790E-03  5.4469516567E+03  5.3909080945E+03  5.3903885330E+03  0.0000000000E+00
  3.5395782910E-03  5.5737877648E+03  5.5160672509E+03  5.5155028052E+03  0.0000000000E+00
  3.6473753860E-03  5.7023390736E+03  5.6429635880E+03  5.6423505065E+03  0.0000000000E+00
  3.7584535310E-03  5.8325475538E+03  5.7715450286E+03  5.7708792629E+03  0.0000000000E+00
  3.8729161020E-03  5.9643580676E+03  5.9017613678E+03  5.9010385475E+03  0.0000000000E+00
  3.9908629840E-03  6.0977022179E+03  6.0335477998E+03  6.0327632125E+03  0.0000000000E+00
  4.1124038400E-03  6.2325133186E+03  6.1668432553E+03  6.1659918181E+03  0.0000000000E+00
  4.2376457710E-03  6.3687120976E+03  6.3015750565E+03  6.3006512925E+03  0.0000000000E+00
  4.3667005380E-03  6.5062146485E+03  6.4376622816E+03  6.4366602915E+03  0.0000000000E+00
  4.4996873480E-03  6.6449348685E+03  6.5750232645E+03  6.5739366943E+03  0.0000000000E+00
  4.6367216860E-03  6.7847724421E+03  6.7135628432E+03  6.7123848570E+03  0.0000000000E+00
  4.7779320740E-03  6.9256299023E+03  6.8531851153E+03  6.8519083564E+03  0.0000000000E+00
  4.9234400500E-03  7.0673919814E+03  6.9937814343E+03  6.9923928730E+03  0.0000000000E+00
  5.0733825190E-03  7.2099475623E+03  7.1352409095E+03  7.1338847464E+03  0.0000000000E+00
  5.2278912630E-03  7.3531692787E+03  7.2774384141E+03  7.2759877917E+03  0.0000000000E+00
  5.3871027190E-03  7.4969230189E+03  7.4202383289E+03  7.4186786126E+03  0.0000000000E+00
  5.5511654350E-03  7.6410740319E+03  7.5635117827E+03  7.5618313382E+03  0.0000000000E+00
  5.7202223690E-03  7.7854707624E+03  7.7071014240E+03  7.7052918164E+03  0.0000000000E+00
  5.8944304470E-03  7.9299617485E+03  7.8508581533E+03  7.8489104430E+03  0.0000000000E+00
  6.0739410110E-03  8.0743786457E+03  7.9946051462E+03  7.9925099085E+03  0.0000000000E+00
  6.2589212320E-03  8.2185535990E+03  8.1381790512E+03  8.1359263599E+03  0.0000000000E+00
  6.4495317640E-03  8.3623009396E+03  8.2813820753E+03  8.2789614660E+03  0.0000000000E+00
  6.6459509540E-03  8.5054356092E+03  8.4240276386E+03  8.4214280987E+03  0.0000000000E+00
  6.8483515640E-03  8.6477550967E+03  8.5659037076E+03  8.5631137251E+03  0.0000000000E+00
  7.0569128730E-03  8.7890484549E+03  8.7067914933E+03  8.7037990072E+03  0.0000000000E+00
  7.2718295270E-03  8.9291013701E+03  8.8464707069E+03  8.8432630787E+03  0.0000000000E+00
  7.4932873250E-03  9.0676795730E+03  8.9846948461E+03  8.9812589676E+03  0.0000000000E+00
  7.7214939520E-03  9.2045482426E+03  9.1212211453E+03  9.1175433650E+03  0.0000000000E+00
  7.9566463830E-03  9.3394510820E+03  9.2557836106E+03  9.2518496338E+03  0.0000000000E+00
  8.1989634780E-03  9.4721293163E+03  9.3881117633E+03  9.3839069100E+03  0.0000000000E+00
  8.4486575800E-03  9.6023045458E+03  9.5179216249E+03  9.5134310509E+03  0.0000000000E+00
  8.7059587240E-03  9.7296913972E+03  9.6449187365E+03  9.6401268611E+03  0.0000000000E+00
  8.9710969480E-03  9.8539872456E+03  9.7687958987E+03  9.7636850184E+03  0.0000000000E+00
  9.2443050820E-03  9.9748735061E+03  9.8892331759E+03  9.8837865072E+03  0.0000000000E+00
  9.5258373770E-03  1.0092022869E+04  1.0005904629E+04  1.0000170048E+04  0.0000000000E+00
  9.8159406330E-03  1.0205085720E+04  1.0118468601E+04  1.0111941102E+04  0.0000000000E+00
  1.0114882140E-02  1.0313701075E+04  1.0226575177E+04  1.0217882558E+04  0.0000000000E+00
  1.0422923600E-02  1.0417485695E+04  1.0329862467E+04  1.0320816470E+04  0.0000000000E+00
  1.0740350000E-02  1.0516043822E+04  1.0427962576E+04  1.0418330030E+04  0.0000000000E+00
  1.1067445390E-02  1.0608958173E+04  1.0520494126E+04  1.0510181794E+04  0.0000000000E+00
  1.1404496620E-02  1.0695791928E+04  1.0607070500E+04  1.0596089760E+04  0.0000000000E+00
  1.1751816610E-02  1.0776094807E+04  1.0687296081E+04  1.0675603784E+04  0.0000000000E+00
  1.2109709900E-02  1.0849394963E+04  1.0760770011E+04  1.0748330367E+04  0.0000000000E+00
  1.2478508060E-02  1.0915208594E+04  1.0827092181E+04  1.0813871803E+04  0.0000000000E+00
  1.2858532370E-02  1.0973034748E+04  1.0885850497E+04  1.0871812903E+04  0.0000000000E+00
  1.3250135820E-02  1.1022366053E+04  1.0936638102E+04  1.0921746701E+04  0.0000000000E+00
  1.3653658330E-02  1.1062686600E+04  1.0979047399E+04  1.0963271985E+04  0.0000000000E+00
  1.4069478030E-02  1.1093484162E+04  1.1012676025E+04  1.0995977238E+04  0.0000000000E+00
  1.4497959060E-02  1.1114252431E+04  1.1037124627E+04  1.1019467211E+04  0.0000000000E+00
  1.4939485120E-02  1.1124503906E+04  1.1052008829E+04  1.1033364645E+04  0.0000000000E+00
  1.5394463200E-02  1.1123779853E+04  1.1056953245E+04  1.1037288691E+04  0.0000000000E+00
  1.5863290060E-02  1.1111662863E+04  1.1051601227E+04  1.1030885518E+04  0.0000000000E+00
  1.6346402470E-02  1.1087790524E+04  1.1035614855E+04  1.1013830105E+04  0.0000000000E+00
  1.6844218600E-02  1.1051872139E+04  1.1008683927E+04  1.0985798040E+04  0.0000000000E+00
  1.7357205970E-02  1.1003700486E+04  1.0970531971E+04  1.0946526545E+04  0.0000000000E+00
  1.7885806040E-02  1.0943172281E+04  1.0920910977E+04  1.0895778908E+04  0.0000000000E+00
  1.8430514260E-02  1.0870294128E+04  1.0859617889E+04  1.0833331429E+04  0.0000000000E+00
  1.8991811200E-02  1.0785200764E+04  1.0786501359E+04  1.0759064818E+04  0.0000000000E+00
  1.9570192320E-02  1.0688159739E+04  1.0701455737E+04  1.0672874029E+04  0.0000000000E+00
  2.0166197790E-02  1.0579568391E+04  1.0604439070E+04  1.0574705844E+04  0.0000000000E+00
  2.0780347290E-02  1.0459962471E+04  1.0495477578E+04  1.0464628938E+04  0.0000000000E+00
  2.1413205190E-02  1.0329996354E+04  1.0374663424E+04  1.0342701533E+04  0.0000000000E+00
