  0.173183E-04  0.200688E+08  0.200688E+08  0.267152E+08  0.267151E+08  0.000000E+00  0.200688E+08
  0.174923E-04  0.200688E+08  0.200688E+08  0.267143E+08  0.267143E+08  0.000000E+00  0.200688E+08
  0.176681E-04  0.200688E+08  0.200688E+08  0.267134E+08  0.267134E+08  0.000000E+00  0.200688E+08
  0.178457E-04  0.200688E+08  0.200688E+08  0.267125E+08  0.267125E+08  0.000000E+00  0.200688E+08
  0.180251E-04  0.200688E+08  0.200688E+08  0.267116E+08  0.267115E+08  0.000000E+00  0.200688E+08
  0.182062E-04  0.200688E+08  0.200688E+08  0.267106E+08  0.267106E+08  0.000000E+00  0.200688E+08
  0.183892E-04  0.200688E+08  0.200688E+08  0.267097E+08  0.267096E+08  0.000000E+00  0.200688E+08
  0.185740E-04  0.200688E+08  0.200688E+08  0.267087E+08  0.267086E+08  0.000000E+00  0.200688E+08
  0.187607E-04  0.200688E+08  0.200688E+08  0.267077E+08  0.267076E+08  0.000000E+00  0.200688E+08
  0.189492E-04  0.200688E+08  0.200688E+08  0.267067E+08  0.267066E+08  0.000000E+00  0.200688E+08
  0.191397E-04  0.200688E+08  0.200688E+08  0.267056E+08  0.267055E+08  0.000000E+00  0.200688E+08
  0.193320E-04  0.200688E+08  0.200688E+08  0.267046E+08  0.267045E+08  0.000000E+00  0.200688E+08
  0.195263E-04  0.200688E+08  0.200687E+08  0.267035E+08  0.267034E+08  0.000000E+00  0.200688E+08
  0.197226E-04  0.200687E+08  0.200687E+08  0.267024E+08  0.267023E+08  0.000000E+00  0.200687E+08
  0.199208E-04  0.200687E+08  0.200687E+08  0.267012E+08  0.267011E+08  0.000000E+00  0.200687E+08
  0.201210E-04  0.200687E+08  0.200687E+08  0.267001E+08  0.267000E+08  0.000000E+00  0.200687E+08
  0.203232E-04  0.200687E+08  0.200687E+08  0.266989E+08  0.266988E+08  0.000000E+00  0.200687E+08
  0.205275E-04  0.200687E+08  0.200687E+08  0.266977E+08  0.266976E+08  0.000000E+00  0.200687E+08
  0.207338E-04  0.200687E+08  0.200687E+08  0.266965E+08  0.266964E+08  0.000000E+00  0.200687E+08
  0.209421E-04  0.200687E+08  0.200687E+08  0.266952E+08  0.266951E+08  0.000000E+00  0.200687E+08
  0.211526E-04  0.200687E+08  0.200687E+08  0.266939E+08  0.266938E+08  0.000000E+00  0.200687E+08
  0.213652E-04  0.200687E+08  0.200687E+08  0.266926E+08  0.266925E+08  0.000000E+00  0.200687E+08
  0.215799E-04  0.200687E+08  0.200687E+08  0.266913E+08  0.266912E+08  0.000000E+00  0.200687E+08
  0.217968E-04  0.200687E+08  0.200687E+08  0.266899E+08  0.266898E+08  0.000000E+00  0.200687E+08
  0.220159E-04  0.200687E+08  0.200687E+08  0.266886E+08  0.266885E+08  0.000000E+00  0.200687E+08
  0.222371E-04  0.200687E+08  0.200687E+08  0.266872E+08  0.266870E+08  0.000000E+00  0.200687E+08
  0.224606E-04  0.200687E+08  0.200687E+08  0.266857E+08  0.266856E+08  0.000000E+00  0.200687E+08
  0.226863E-04  0.200687E+08  0.200687E+08  0.266842E+08  0.266841E+08  0.000000E+00  0.200687E+08
  0.229143E-04  0.200687E+08  0.200687E+08  0.266827E+08  0.266826E+08  0.000000E+00  0.200687E+08
  0.231446E-04  0.200687E+08  0.200687E+08  0.266812E+08  0.266811E+08  0.000000E+00  0.200687E+08
  0.233772E-04  0.200687E+08  0.200687E+08  0.266797E+08  0.266795E+08  0.000000E+00  0.200687E+08
  0.236122E-04  0.200687E+08  0.200687E+08  0.266781E+08  0.266780E+08  0.000000E+00  0.200687E+08
  0.238495E-04  0.200687E+08  0.200687E+08  0.266764E+08  0.266763E+08  0.000000E+00  0.200687E+08
  0.240892E-04  0.200687E+08  0.200687E+08  0.266748E+08  0.266747E+08  0.000000E+00  0.200687E+08
  0.243313E-04  0.200687E+08  0.200687E+08  0.266731E+08  0.266730E+08  0.000000E+00  0.200687E+08
  0.245758E-04  0.200687E+08  0.200687E+08  0.266714E+08  0.266713E+08  0.000000E+00  0.200687E+08
  0.248228E-04  0.200687E+08  0.200687E+08  0.266696E+08  0.266695E+08  0.000000E+00  0.200687E+08
  0.250723E-04  0.200687E+08  0.200687E+08  0.266678E+08  0.266677E+08  0.000000E+00  0.200687E+08
  0.253243E-04  0.200687E+08  0.200687E+08  0.266660E+08  0.266659E+08  0.000000E+00  0.200687E+08
  0.255788E-04  0.200687E+08  0.200687E+08  0.266641E+08  0.266640E+08  0.000000E+00  0.200687E+08
  0.258358E-04  0.200687E+08  0.200687E+08  0.266622E+08  0.266621E+08  0.000000E+00  0.200687E+08
  0.260955E-04  0.200687E+08  0.200687E+08  0.266603E+08  0.266602E+08  0.000000E+00  0.200687E+08
  0.263578E-04  0.200687E+08  0.200687E+08  0.266583E+08  0.266582E+08  0.000000E+00  0.200687E+08
  0.266227E-04  0.200687E+08  0.200687E+08  0.266563E+08  0.266561E+08  0.000000E+00  0.200687E+08
  0.268902E-04  0.200686E+08  0.200686E+08  0.266542E+08  0.266541E+08  0.000000E+00  0.200686E+08
  0.271605E-04  0.200686E+08  0.200686E+08  0.266521E+08  0.266520E+08  0.000000E+00  0.200686E+08
  0.274334E-04  0.200686E+08  0.200686E+08  0.266500E+08  0.266498E+08  0.000000E+00  0.200686E+08
  0.277092E-04  0.200686E+08  0.200686E+08  0.266478E+08  0.266476E+08  0.000000E+00  0.200686E+08
  0.279876E-04  0.200686E+08  0.200686E+08  0.266456E+08  0.266454E+08  0.000000E+00  0.200686E+08
  0.282689E-04  0.200686E+08  0.200686E+08  0.266433E+08  0.266431E+08  0.000000E+00  0.200686E+08
  0.285530E-04  0.200686E+08  0.200686E+08  0.266410E+08  0.266408E+08  0.000000E+00  0.200686E+08
  0.288400E-04  0.200686E+08  0.200686E+08  0.266386E+08  0.266384E+08  0.000000E+00  0.200686E+08
  0.291298E-04  0.200686E+08  0.200686E+08  0.266362E+08  0.266360E+08  0.000000E+00  0.200686E+08
  0.294226E-04  0.200686E+08  0.200686E+08  0.266337E+08  0.266335E+08  0.000000E+00  0.200686E+08
  0.297183E-04  0.200686E+08  0.200686E+08  0.266312E+08  0.266310E+08  0.000000E+00  0.200686E+08
  0.300170E-04  0.200686E+08  0.200686E+08  0.266286E+08  0.266284E+08  0.000000E+00  0.200686E+08
  0.303186E-04  0.200686E+08  0.200686E+08  0.266260E+08  0.266258E+08  0.000000E+00  0.200686E+08
  0.306234E-04  0.200686E+08  0.200686E+08  0.266234E+08  0.266232E+08  0.000000E+00  0.200686E+08
  0.309311E-04  0.200686E+08  0.200686E+08  0.266206E+08  0.266204E+08  0.000000E+00  0.200686E+08
  0.312420E-04  0.200686E+08  0.200686E+08  0.266179E+08  0.266176E+08  0.000000E+00  0.200686E+08
  0.315560E-04  0.200686E+08  0.200686E+08  0.266150E+08  0.266148E+08  0.000000E+00  0.200686E+08
  0.318731E-04  0.200686E+08  0.200686E+08  0.266121E+08  0.266119E+08  0.000000E+00  0.200686E+08
  0.321934E-04  0.200686E+08  0.200686E+08  0.266092E+08  0.266090E+08  0.000000E+00  0.200686E+08
  0.325170E-04  0.200686E+08  0.200686E+08  0.266062E+08  0.266059E+08  0.000000E+00  0.200686E+08
  0.328438E-04  0.200685E+08  0.200685E+08  0.266031E+08  0.266029E+08  0.000000E+00  0.200685E+08
  0.331739E-04  0.200685E+08  0.200685E+08  0.266000E+08  0.265997E+08  0.000000E+00  0.200685E+08
  0.335073E-04  0.200685E+08  0.200685E+08  0.265968E+08  0.265965E+08  0.000000E+00  0.200685E+08
  0.338440E-04  0.200685E+08  0.200685E+08  0.265935E+08  0.265933E+08  0.000000E+00  0.200685E+08
  0.341842E-04  0.200685E+08  0.200685E+08  0.265902E+08  0.265899E+08  0.000000E+00  0.200685E+08
  0.345277E-04  0.200685E+08  0.200685E+08  0.265868E+08  0.265866E+08  0.000000E+00  0.200685E+08
  0.348747E-04  0.200685E+08  0.200685E+08  0.265834E+08  0.265831E+08  0.000000E+00  0.200685E+08
  0.352252E-04  0.200685E+08  0.200685E+08  0.265798E+08  0.265796E+08  0.000000E+00  0.200685E+08
  0.355793E-04  0.200685E+08  0.200685E+08  0.265762E+08  0.265760E+08  0.000000E+00  0.200685E+08
  0.359368E-04  0.200685E+08  0.200685E+08  0.265726E+08  0.265723E+08  0.000000E+00  0.200685E+08
  0.362980E-04  0.200685E+08  0.200685E+08  0.265688E+08  0.265685E+08  0.000000E+00  0.200685E+08
  0.366628E-04  0.200685E+08  0.200685E+08  0.265650E+08  0.265647E+08  0.000000E+00  0.200685E+08
  0.370313E-04  0.200685E+08  0.200685E+08  0.265611E+08  0.265608E+08  0.000000E+00  0.200685E+08
  0.374035E-04  0.200685E+08  0.200685E+08  0.265571E+08  0.265568E+08  0.000000E+00  0.200685E+08
  0.377794E-04  0.200684E+08  0.200684E+08  0.265531E+08  0.265528E+08  0.000000E+00  0.200684E+08
  0.381591E-04  0.200684E+08  0.200684E+08  0.265489E+08  0.265486E+08  0.000000E+00  0.200684E+08
  0.385426E-04  0.200684E+08  0.200684E+08  0.265447E+08  0.265444E+08  0.000000E+00  0.200684E+08
  0.389299E-04  0.200684E+08  0.200684E+08  0.265404E+08  0.265401E+08  0.000000E+00  0.200684E+08
  0.393212E-04  0.200684E+08  0.200684E+08  0.265360E+08  0.265357E+08  0.000000E+00  0.200684E+08
  0.397164E-04  0.200684E+08  0.200684E+08  0.265316E+08  0.265312E+08  0.000000E+00  0.200684E+08
  0.401155E-04  0.200684E+08  0.200684E+08  0.265270E+08  0.265266E+08  0.000000E+00  0.200684E+08
  0.405187E-04  0.200684E+08  0.200684E+08  0.265223E+08  0.265220E+08  0.000000E+00  0.200684E+08
  0.409259E-04  0.200684E+08  0.200684E+08  0.265176E+08  0.265172E+08  0.000000E+00  0.200684E+08
  0.413372E-04  0.200684E+08  0.200684E+08  0.265127E+08  0.265124E+08  0.000000E+00  0.200684E+08
  0.417527E-04  0.200684E+08  0.200684E+08  0.265078E+08  0.265074E+08  0.000000E+00  0.200684E+08
  0.421723E-04  0.200683E+08  0.200683E+08  0.265028E+08  0.265024E+08  0.000000E+00  0.200683E+08
  0.425961E-04  0.200683E+08  0.200683E+08  0.264976E+08  0.264972E+08  0.000000E+00  0.200683E+08
  0.430242E-04  0.200683E+08  0.200683E+08  0.264924E+08  0.264920E+08  0.000000E+00  0.200683E+08
  0.434566E-04  0.200683E+08  0.200683E+08  0.264870E+08  0.264866E+08  0.000000E+00  0.200683E+08
  0.438934E-04  0.200683E+08  0.200683E+08  0.264816E+08  0.264811E+08  0.000000E+00  0.200683E+08
  0.443345E-04  0.200683E+08  0.200683E+08  0.264760E+08  0.264756E+08  0.000000E+00  0.200683E+08
  0.447801E-04  0.200683E+08  0.200683E+08  0.264703E+08  0.264699E+08  0.000000E+00  0.200683E+08
  0.452301E-04  0.200683E+08  0.200683E+08  0.264645E+08  0.264641E+08  0.000000E+00  0.200683E+08
  0.456847E-04  0.200683E+08  0.200683E+08  0.264586E+08  0.264582E+08  0.000000E+00  0.200683E+08
  0.461438E-04  0.200682E+08  0.200682E+08  0.264526E+08  0.264521E+08  0.000000E+00  0.200682E+08
  0.466076E-04  0.200682E+08  0.200682E+08  0.264464E+08  0.264460E+08  0.000000E+00  0.200682E+08
  0.470760E-04  0.200682E+08  0.200682E+08  0.264402E+08  0.264397E+08  0.000000E+00  0.200682E+08
  0.475491E-04  0.200682E+08  0.200682E+08  0.264338E+08  0.264333E+08  0.000000E+00  0.200682E+08
  0.480270E-04  0.200682E+08  0.200682E+08  0.264272E+08  0.264267E+08  0.000000E+00  0.200682E+08
  0.485097E-04  0.200682E+08  0.200682E+08  0.264206E+08  0.264201E+08  0.000000E+00  0.200682E+08
  0.489972E-04  0.200682E+08  0.200682E+08  0.264138E+08  0.264133E+08  0.000000E+00  0.200682E+08
  0.494896E-04  0.200682E+08  0.200682E+08  0.264069E+08  0.264064E+08  0.000000E+00  0.200682E+08
  0.499870E-04  0.200681E+08  0.200681E+08  0.263998E+08  0.263993E+08  0.000000E+00  0.200681E+08
  0.504894E-04  0.200681E+08  0.200681E+08  0.263926E+08  0.263921E+08  0.000000E+00  0.200681E+08
  0.509968E-04  0.200681E+08  0.200681E+08  0.263853E+08  0.263847E+08  0.000000E+00  0.200681E+08
  0.515093E-04  0.200681E+08  0.200681E+08  0.263778E+08  0.263772E+08  0.000000E+00  0.200681E+08
  0.520270E-04  0.200681E+08  0.200681E+08  0.263702E+08  0.263696E+08  0.000000E+00  0.200681E+08
  0.525499E-04  0.200681E+08  0.200681E+08  0.263624E+08  0.263618E+08  0.000000E+00  0.200681E+08
  0.530780E-04  0.200680E+08  0.200680E+08  0.263544E+08  0.263538E+08  0.000000E+00  0.200680E+08
  0.536115E-04  0.200680E+08  0.200680E+08  0.263463E+08  0.263457E+08  0.000000E+00  0.200680E+08
  0.541503E-04  0.200680E+08  0.200680E+08  0.263380E+08  0.263374E+08  0.000000E+00  0.200680E+08
  0.546945E-04  0.200680E+08  0.200680E+08  0.263296E+08  0.263290E+08  0.000000E+00  0.200680E+08
  0.552442E-04  0.200680E+08  0.200680E+08  0.263210E+08  0.263204E+08  0.000000E+00  0.200680E+08
  0.557994E-04  0.200680E+08  0.200680E+08  0.263122E+08  0.263116E+08  0.000000E+00  0.200680E+08
  0.563602E-04  0.200679E+08  0.200679E+08  0.263033E+08  0.263026E+08  0.000000E+00  0.200679E+08
  0.569266E-04  0.200679E+08  0.200679E+08  0.262942E+08  0.262935E+08  0.000000E+00  0.200679E+08
  0.574987E-04  0.200679E+08  0.200679E+08  0.262849E+08  0.262842E+08  0.000000E+00  0.200679E+08
  0.580766E-04  0.200679E+08  0.200679E+08  0.262754E+08  0.262747E+08  0.000000E+00  0.200679E+08
  0.586603E-04  0.200679E+08  0.200679E+08  0.262657E+08  0.262650E+08  0.000000E+00  0.200679E+08
  0.592498E-04  0.200679E+08  0.200679E+08  0.262558E+08  0.262551E+08  0.000000E+00  0.200679E+08
  0.598453E-04  0.200678E+08  0.200678E+08  0.262458E+08  0.262450E+08  0.000000E+00  0.200678E+08
  0.604468E-04  0.200678E+08  0.200678E+08  0.262355E+08  0.262347E+08  0.000000E+00  0.200678E+08
  0.610543E-04  0.200678E+08  0.200678E+08  0.262250E+08  0.262242E+08  0.000000E+00  0.200678E+08
  0.616679E-04  0.200678E+08  0.200678E+08  0.262144E+08  0.262136E+08  0.000000E+00  0.200678E+08
  0.622876E-04  0.200677E+08  0.200677E+08  0.262035E+08  0.262027E+08  0.000000E+00  0.200677E+08
  0.629136E-04  0.200677E+08  0.200677E+08  0.261924E+08  0.261915E+08  0.000000E+00  0.200677E+08
  0.635459E-04  0.200677E+08  0.200677E+08  0.261810E+08  0.261802E+08  0.000000E+00  0.200677E+08
  0.641846E-04  0.200677E+08  0.200677E+08  0.261695E+08  0.261686E+08  0.000000E+00  0.200677E+08
  0.648296E-04  0.200677E+08  0.200677E+08  0.261577E+08  0.261568E+08  0.000000E+00  0.200677E+08
  0.654812E-04  0.200676E+08  0.200676E+08  0.261457E+08  0.261448E+08  0.000000E+00  0.200676E+08
  0.661393E-04  0.200676E+08  0.200676E+08  0.261335E+08  0.261325E+08  0.000000E+00  0.200676E+08
  0.668040E-04  0.200676E+08  0.200676E+08  0.261210E+08  0.261200E+08  0.000000E+00  0.200676E+08
  0.674754E-04  0.200676E+08  0.200676E+08  0.261082E+08  0.261073E+08  0.000000E+00  0.200676E+08
  0.681535E-04  0.200675E+08  0.200675E+08  0.260953E+08  0.260943E+08  0.000000E+00  0.200675E+08
  0.688385E-04  0.200675E+08  0.200675E+08  0.260820E+08  0.260810E+08  0.000000E+00  0.200675E+08
  0.695303E-04  0.200675E+08  0.200675E+08  0.260685E+08  0.260675E+08  0.000000E+00  0.200675E+08
  0.702291E-04  0.200674E+08  0.200674E+08  0.260547E+08  0.260537E+08  0.000000E+00  0.200674E+08
  0.709349E-04  0.200674E+08  0.200674E+08  0.260407E+08  0.260396E+08  0.000000E+00  0.200674E+08
  0.716478E-04  0.200674E+08  0.200674E+08  0.260264E+08  0.260253E+08  0.000000E+00  0.200674E+08
  0.723679E-04  0.200674E+08  0.200674E+08  0.260118E+08  0.260107E+08  0.000000E+00  0.200674E+08
  0.730952E-04  0.200673E+08  0.200673E+08  0.259969E+08  0.259958E+08  0.000000E+00  0.200673E+08
  0.738298E-04  0.200673E+08  0.200673E+08  0.259817E+08  0.259806E+08  0.000000E+00  0.200673E+08
  0.745718E-04  0.200673E+08  0.200673E+08  0.259662E+08  0.259651E+08  0.000000E+00  0.200673E+08
  0.753213E-04  0.200672E+08  0.200672E+08  0.259505E+08  0.259493E+08  0.000000E+00  0.200672E+08
  0.760783E-04  0.200672E+08  0.200672E+08  0.259344E+08  0.259332E+08  0.000000E+00  0.200672E+08
  0.768429E-04  0.200672E+08  0.200672E+08  0.259180E+08  0.259167E+08  0.000000E+00  0.200672E+08
  0.776152E-04  0.200671E+08  0.200671E+08  0.259012E+08  0.259000E+08  0.000000E+00  0.200671E+08
  0.783952E-04  0.200671E+08  0.200671E+08  0.258842E+08  0.258829E+08  0.000000E+00  0.200671E+08
  0.791831E-04  0.200671E+08  0.200671E+08  0.258668E+08  0.258655E+08  0.000000E+00  0.200671E+08
  0.799789E-04  0.200670E+08  0.200670E+08  0.258491E+08  0.258477E+08  0.000000E+00  0.200670E+08
  0.807827E-04  0.200670E+08  0.200670E+08  0.258310E+08  0.258296E+08  0.000000E+00  0.200670E+08
  0.815946E-04  0.200670E+08  0.200670E+08  0.258125E+08  0.258112E+08  0.000000E+00  0.200670E+08
  0.824146E-04  0.200669E+08  0.200669E+08  0.257938E+08  0.257923E+08  0.000000E+00  0.200669E+08
  0.832429E-04  0.200669E+08  0.200669E+08  0.257746E+08  0.257732E+08  0.000000E+00  0.200669E+08
  0.840795E-04  0.200668E+08  0.200668E+08  0.257551E+08  0.257536E+08  0.000000E+00  0.200668E+08
  0.849245E-04  0.200668E+08  0.200668E+08  0.257351E+08  0.257336E+08  0.000000E+00  0.200668E+08
  0.857780E-04  0.200668E+08  0.200668E+08  0.257148E+08  0.257133E+08  0.000000E+00  0.200668E+08
  0.866401E-04  0.200667E+08  0.200667E+08  0.256942E+08  0.256926E+08  0.000000E+00  0.200667E+08
  0.875109E-04  0.200667E+08  0.200667E+08  0.256730E+08  0.256715E+08  0.000000E+00  0.200667E+08
  0.883904E-04  0.200666E+08  0.200666E+08  0.256515E+08  0.256499E+08  0.000000E+00  0.200666E+08
  0.892787E-04  0.200666E+08  0.200666E+08  0.256296E+08  0.256280E+08  0.000000E+00  0.200666E+08
  0.901760E-04  0.200665E+08  0.200665E+08  0.256073E+08  0.256056E+08  0.000000E+00  0.200665E+08
  0.910823E-04  0.200665E+08  0.200665E+08  0.255845E+08  0.255828E+08  0.000000E+00  0.200665E+08
  0.919976E-04  0.200664E+08  0.200664E+08  0.255613E+08  0.255595E+08  0.000000E+00  0.200664E+08
  0.929222E-04  0.200664E+08  0.200664E+08  0.255376E+08  0.255358E+08  0.000000E+00  0.200664E+08
  0.938561E-04  0.200663E+08  0.200663E+08  0.255134E+08  0.255116E+08  0.000000E+00  0.200663E+08
  0.947994E-04  0.200663E+08  0.200663E+08  0.254888E+08  0.254870E+08  0.000000E+00  0.200663E+08
  0.957521E-04  0.200662E+08  0.200662E+08  0.254638E+08  0.254619E+08  0.000000E+00  0.200662E+08
  0.967145E-04  0.200662E+08  0.200662E+08  0.254382E+08  0.254363E+08  0.000000E+00  0.200662E+08
  0.976865E-04  0.200661E+08  0.200661E+08  0.254122E+08  0.254102E+08  0.000000E+00  0.200661E+08
  0.986682E-04  0.200661E+08  0.200661E+08  0.253856E+08  0.253836E+08  0.000000E+00  0.200661E+08
  0.996599E-04  0.200660E+08  0.200660E+08  0.253586E+08  0.253565E+08  0.000000E+00  0.200660E+08
  0.100661E-03  0.200660E+08  0.200660E+08  0.253310E+08  0.253289E+08  0.000000E+00  0.200660E+08
  0.101673E-03  0.200659E+08  0.200659E+08  0.253029E+08  0.253008E+08  0.000000E+00  0.200659E+08
  0.102695E-03  0.200658E+08  0.200658E+08  0.252742E+08  0.252721E+08  0.000000E+00  0.200658E+08
  0.103727E-03  0.200658E+08  0.200658E+08  0.252450E+08  0.252428E+08  0.000000E+00  0.200658E+08
  0.104770E-03  0.200657E+08  0.200657E+08  0.252153E+08  0.252130E+08  0.000000E+00  0.200657E+08
  0.105822E-03  0.200657E+08  0.200657E+08  0.251849E+08  0.251827E+08  0.000000E+00  0.200657E+08
  0.106886E-03  0.200656E+08  0.200656E+08  0.251540E+08  0.251517E+08  0.000000E+00  0.200656E+08
  0.107960E-03  0.200655E+08  0.200655E+08  0.251225E+08  0.251202E+08  0.000000E+00  0.200655E+08
  0.109045E-03  0.200655E+08  0.200655E+08  0.250905E+08  0.250881E+08  0.000000E+00  0.200655E+08
  0.110141E-03  0.200654E+08  0.200654E+08  0.250578E+08  0.250553E+08  0.000000E+00  0.200654E+08
  0.111248E-03  0.200653E+08  0.200653E+08  0.250244E+08  0.250220E+08  0.000000E+00  0.200653E+08
  0.112366E-03  0.200652E+08  0.200652E+08  0.249905E+08  0.249880E+08  0.000000E+00  0.200652E+08
  0.113495E-03  0.200652E+08  0.200652E+08  0.249559E+08  0.249533E+08  0.000000E+00  0.200652E+08
  0.114636E-03  0.200651E+08  0.200651E+08  0.249206E+08  0.249180E+08  0.000000E+00  0.200651E+08
  0.115788E-03  0.200650E+08  0.200650E+08  0.248847E+08  0.248821E+08  0.000000E+00  0.200650E+08
